sim gen PatchID NewPatchID ID Age AgeRecruit BreedPerf Disp DispProba FailInterc SucInterc FailSlope SucSlope NbProspPatch
0 0 0 0 1 5 3 1 0 0 0.5 0.05 -9999 -9999 8
0 0 0 0 2 7 5 1 0 0 0.5 0.05 -9999 -9999 7
0 0 0 0 4 6 5 1 0 0 0.5 0.05 -9999 -9999 11
0 0 0 0 5 10 4 0 0 0 0.5 0.05 -9999 -9999 12
0 0 0 0 8 13 5 0 0 0 0.5 0.05 -9999 -9999 3
0 0 0 0 10 3 3 0 0 0 0.5 0.05 -9999 -9999 22
0 0 0 0 11 8 3 0 0 0 0.5 0.05 -9999 -9999 19
0 0 0 0 12 8 4 1 0 0 0.5 0.05 -9999 -9999 4
0 0 0 0 13 14 6 1 0 0 0.5 0.05 -9999 -9999 24
0 0 0 0 14 12 4 1 0 0 0.5 0.05 -9999 -9999 6
0 0 0 0 15 7 5 0 0 0 0.5 0.05 -9999 -9999 3
0 0 0 0 16 9 7 1 0 0 0.5 0.05 -9999 -9999 14
0 0 0 0 21 15 4 1 0 0 0.5 0.05 -9999 -9999 6
0 0 0 0 22 10 4 1 0 0 0.5 0.05 -9999 -9999 10
0 0 0 0 24 13 3 1 0 0 0.5 0.05 -9999 -9999 9
0 0 0 16 25 15 5 0 1 0.197945 0.5 0.05 -9999 -9999 19
0 0 0 0 27 13 5 1 0 0 0.5 0.05 -9999 -9999 1
0 0 0 0 28 11 5 0 0 0 0.5 0.05 -9999 -9999 6
0 0 0 0 31 5 1 1 0 0 0.5 0.05 -9999 -9999 8
0 0 0 0 33 9 8 1 0 0 0.5 0.05 -9999 -9999 15
0 0 0 9 34 10 4 1 1 0.05 0.5 0.05 -9999 -9999 11
0 0 0 0 40 6 5 1 0 0 0.5 0.05 -9999 -9999 1
0 0 0 0 41 15 2 1 0 0 0.5 0.05 -9999 -9999 6
0 0 0 0 42 15 3 1 0 0 0.5 0.05 -9999 -9999 10
0 0 0 0 43 8 5 1 0 0 0.5 0.05 -9999 -9999 3
0 0 0 0 44 16 4 1 0 0 0.5 0.05 -9999 -9999 18
0 0 0 0 45 5 3 1 0 0 0.5 0.05 -9999 -9999 24
0 0 0 0 46 6 6 0 0 0 0.5 0.05 -9999 -9999 22
0 0 0 0 47 10 7 0 0 0 0.5 0.05 -9999 -9999 13
0 0 0 0 48 8 7 1 0 0 0.5 0.05 -9999 -9999 9
0 0 0 0 49 10 2 1 0 0 0.5 0.05 -9999 -9999 23
0 0 0 0 50 12 8 0 0 0 0.5 0.05 -9999 -9999 4
0 0 0 0 52 6 3 1 0 0 0.5 0.05 -9999 -9999 11
0 0 0 0 54 7 2 1 0 0 0.5 0.05 -9999 -9999 22
0 0 0 0 55 6 4 0 0 0 0.5 0.05 -9999 -9999 23
0 0 0 0 56 15 3 1 0 0 0.5 0.05 -9999 -9999 12
0 0 0 0 57 10 5 1 0 0 0.5 0.05 -9999 -9999 15
0 0 0 0 59 8 3 1 0 0 0.5 0.05 -9999 -9999 8
0 0 0 0 61 8 2 1 0 0 0.5 0.05 -9999 -9999 11
0 0 0 0 62 8 6 0 0 0 0.5 0.05 -9999 -9999 8
0 0 0 0 69 5 5 0 0 0 0.5 0.05 -9999 -9999 19
0 0 0 0 70 16 4 0 0 0 0.5 0.05 -9999 -9999 9
0 0 0 0 71 14 2 1 0 0 0.5 0.05 -9999 -9999 17
0 0 0 0 74 5 4 0 0 0 0.5 0.05 -9999 -9999 11
0 0 0 0 75 13 8 0 0 0 0.5 0.05 -9999 -9999 22
0 0 0 0 76 14 5 1 0 0 0.5 0.05 -9999 -9999 24
0 0 0 0 77 13 7 1 0 0 0.5 0.05 -9999 -9999 22
