sim gen PatchID NewPatchID ID Age AgeRecruit BreedPerf Disp DispProba FailInterc SucInterc FailSlope SucSlope NbProspPatch
0 0 2 5 288 5 2 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 2 2 289 4 3 0 0 0 0.5 -9999 -9999 -9999 15
0 0 2 2 290 11 6 0 0 0 0.5 -9999 -9999 -9999 6
0 0 2 5 291 12 3 0 1 0.5 0.5 -9999 -9999 -9999 13
0 0 2 5 292 12 5 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 2 5 293 11 6 0 1 0.5 0.5 -9999 -9999 -9999 14
0 0 2 2 294 16 2 0 0 0 0.5 -9999 -9999 -9999 4
0 0 2 2 295 16 6 0 0 0 0.5 -9999 -9999 -9999 20
0 0 2 7 296 7 3 1 1 0.5 0.5 -9999 -9999 -9999 6
0 0 2 2 297 12 9 0 0 0 0.5 -9999 -9999 -9999 3
0 0 2 2 298 12 8 0 0 0 0.5 -9999 -9999 -9999 0
0 0 2 7 299 11 9 0 1 0.5 0.5 -9999 -9999 -9999 11
0 0 2 5 300 8 4 0 1 0.5 0.5 -9999 -9999 -9999 22
0 0 3 3 302 6 6 0 0 0 0.5 -9999 -9999 -9999 14
0 0 3 7 304 12 6 0 1 0.5 0.5 -9999 -9999 -9999 16
0 0 3 5 305 9 8 1 1 0.5 0.5 -9999 -9999 -9999 10
0 0 3 3 308 13 8 1 0 0 0.5 -9999 -9999 -9999 18
0 0 3 3 309 8 8 0 0 0 0.5 -9999 -9999 -9999 16
0 0 3 3 310 4 3 0 0 0 0.5 -9999 -9999 -9999 3
0 0 3 7 311 8 5 0 1 0.5 0.5 -9999 -9999 -9999 4
0 0 3 7 312 11 4 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 3 3 313 2 0 0 0 0 0.5 -9999 -9999 -9999 23
0 0 3 3 314 9 2 1 0 0 0.5 -9999 -9999 -9999 19
0 0 3 14 315 6 4 1 1 0.5 0.5 -9999 -9999 -9999 7
0 0 3 5 318 7 6 0 1 0.5 0.5 -9999 -9999 -9999 18
0 0 3 10 319 14 1 1 1 0.5 0.5 -9999 -9999 -9999 3
0 0 3 5 323 5 2 1 1 0.5 0.5 -9999 -9999 -9999 23
0 0 3 3 324 15 8 1 0 0 0.5 -9999 -9999 -9999 9
0 0 3 3 326 4 0 1 0 0 0.5 -9999 -9999 -9999 0
0 0 3 5 327 11 6 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 3 3 329 10 5 0 0 0 0.5 -9999 -9999 -9999 15
0 0 3 7 330 13 4 1 1 0.5 0.5 -9999 -9999 -9999 23
0 0 3 0 331 10 6 1 1 0.5 0.5 -9999 -9999 -9999 7
0 0 3 3 334 7 1 1 0 0 0.5 -9999 -9999 -9999 0
0 0 3 5 336 10 8 1 1 0.5 0.5 -9999 -9999 -9999 23
0 0 3 10 337 10 4 1 1 0.5 0.5 -9999 -9999 -9999 6
0 0 3 3 338 10 5 1 0 0 0.5 -9999 -9999 -9999 22
0 0 3 3 339 8 4 0 0 0 0.5 -9999 -9999 -9999 24
0 0 3 3 340 16 7 1 0 0 0.5 -9999 -9999 -9999 14
0 0 3 5 342 15 4 1 1 0.5 0.5 -9999 -9999 -9999 16
0 0 3 7 343 8 6 1 1 0.5 0.5 -9999 -9999 -9999 14
0 0 3 3 345 5 2 0 0 0 0.5 -9999 -9999 -9999 23
0 0 3 3 346 15 3 0 0 0 0.5 -9999 -9999 -9999 21
0 0 3 7 347 10 7 1 1 0.5 0.5 -9999 -9999 -9999 16
0 0 3 3 348 15 7 1 0 0 0.5 -9999 -9999 -9999 24
0 0 3 5 349 8 2 0 1 0.5 0.5 -9999 -9999 -9999 23
0 0 3 5 350 14 5 1 1 0.5 0.5 -9999 -9999 -9999 15
0 0 3 3 355 9 6 1 0 0 0.5 -9999 -9999 -9999 12
0 0 3 3 357 11 6 1 0 0 0.5 -9999 -9999 -9999 5
0 0 3 3 359 6 3 0 0 0 0.5 -9999 -9999 -9999 8
0 0 3 3 362 16 1 0 0 0 0.5 -9999 -9999 -9999 14
0 0 3 5 363 16 8 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 3 5 364 12 7 1 1 0.5 0.5 -9999 -9999 -9999 22
0 0 3 14 365 13 5 0 1 0.5 0.5 -9999 -9999 -9999 10
0 0 3 18 366 4 4 0 1 0.5 0.5 -9999 -9999 -9999 7
0 0 3 3 369 8 3 1 0 0 0.5 -9999 -9999 -9999 21
0 0 3 5 370 15 7 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 3 3 375 10 5 0 0 0 0.5 -9999 -9999 -9999 20
0 0 3 3 376 12 8 1 0 0 0.5 -9999 -9999 -9999 23
0 0 3 3 377 10 7 1 0 0 0.5 -9999 -9999 -9999 15
0 0 3 5 379 8 2 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 3 5 381 5 2 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 3 3 383 15 5 1 0 0 0.5 -9999 -9999 -9999 23
0 0 3 3 384 7 5 0 0 0 0.5 -9999 -9999 -9999 22
0 0 3 3 385 8 3 0 0 0 0.5 -9999 -9999 -9999 12
0 0 3 3 389 10 4 1 0 0 0.5 -9999 -9999 -9999 6
0 0 3 3 390 11 6 1 0 0 0.5 -9999 -9999 -9999 22
0 0 3 7 392 15 4 1 1 0.5 0.5 -9999 -9999 -9999 9
0 0 3 3 393 9 7 1 0 0 0.5 -9999 -9999 -9999 24
0 0 3 5 394 11 3 1 1 0.5 0.5 -9999 -9999 -9999 8
0 0 3 3 395 16 7 1 0 0 0.5 -9999 -9999 -9999 18
0 0 3 3 396 9 3 0 0 0 0.5 -9999 -9999 -9999 0
0 0 3 3 398 11 5 1 0 0 0.5 -9999 -9999 -9999 7
0 0 3 3 400 9 7 1 0 0 0.5 -9999 -9999 -9999 18
0 0 3 1 2724 1 1 0 1 0.5 0.5 -9999 -9999 -9999 4
0 0 4 12 402 11 7 0 1 0.5 0.5 -9999 -9999 -9999 0
0 0 4 4 403 13 9 0 0 0 0.5 -9999 -9999 -9999 0
0 0 4 5 404 6 4 1 1 0.5 0.5 -9999 -9999 -9999 19
0 0 4 4 405 14 5 1 0 0 0.5 -9999 -9999 -9999 0
0 0 4 12 406 5 5 0 1 0.5 0.5 -9999 -9999 -9999 1
0 0 4 5 408 10 3 0 1 0.5 0.5 -9999 -9999 -9999 21
0 0 4 5 410 14 2 0 1 0.5 0.5 -9999 -9999 -9999 13
0 0 4 4 411 12 6 0 0 0 0.5 -9999 -9999 -9999 21
0 0 4 7 412 13 7 1 1 0.5 0.5 -9999 -9999 -9999 23
0 0 4 4 413 10 2 1 0 0 0.5 -9999 -9999 -9999 4
0 0 4 4 414 14 6 0 0 0 0.5 -9999 -9999 -9999 16
0 0 4 4 416 14 9 1 0 0 0.5 -9999 -9999 -9999 19
0 0 4 5 418 16 2 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 4 4 419 8 4 1 0 0 0.5 -9999 -9999 -9999 9
0 0 4 5 422 12 3 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 4 18 423 13 5 1 1 0.5 0.5 -9999 -9999 -9999 0
0 0 4 4 425 14 5 1 0 0 0.5 -9999 -9999 -9999 15
0 0 4 21 426 9 7 0 1 0.5 0.5 -9999 -9999 -9999 8
0 0 4 21 427 2 1 1 1 0.5 0.5 -9999 -9999 -9999 13
0 0 4 5 428 15 4 0 1 0.5 0.5 -9999 -9999 -9999 14
0 0 4 9 429 14 5 1 1 0.5 0.5 -9999 -9999 -9999 1
0 0 4 5 431 11 6 0 1 0.5 0.5 -9999 -9999 -9999 16
0 0 4 5 432 9 5 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 4 4 434 7 2 1 0 0 0.5 -9999 -9999 -9999 17
0 0 4 4 436 10 6 1 0 0 0.5 -9999 -9999 -9999 20
0 0 4 4 441 16 3 1 0 0 0.5 -9999 -9999 -9999 5
0 0 4 4 442 15 2 1 0 0 0.5 -9999 -9999 -9999 1
0 0 4 7 443 13 6 1 1 0.5 0.5 -9999 -9999 -9999 9
0 0 4 14 445 12 6 1 1 0.5 0.5 -9999 -9999 -9999 12
0 0 4 4 446 6 4 1 0 0 0.5 -9999 -9999 -9999 13
0 0 4 4 449 14 4 1 0 0 0.5 -9999 -9999 -9999 24
0 0 4 8 450 3 1 1 1 0.5 0.5 -9999 -9999 -9999 0
0 0 4 4 451 6 5 0 0 0 0.5 -9999 -9999 -9999 0
0 0 4 4 452 14 9 1 0 0 0.5 -9999 -9999 -9999 13
0 0 4 4 453 16 1 1 0 0 0.5 -9999 -9999 -9999 16
0 0 4 5 454 15 3 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 4 5 455 13 8 0 1 0.5 0.5 -9999 -9999 -9999 21
0 0 4 5 456 14 8 0 1 0.5 0.5 -9999 -9999 -9999 15
0 0 4 4 457 14 3 0 0 0 0.5 -9999 -9999 -9999 20
0 0 4 5 458 14 6 1 1 0.5 0.5 -9999 -9999 -9999 7
0 0 4 4 459 8 2 0 0 0 0.5 -9999 -9999 -9999 0
0 0 4 4 461 16 6 1 0 0 0.5 -9999 -9999 -9999 2
0 0 4 5 465 5 3 0 1 0.5 0.5 -9999 -9999 -9999 18
0 0 4 5 466 11 2 1 1 0.5 0.5 -9999 -9999 -9999 17
0 0 4 5 468 15 2 1 1 0.5 0.5 -9999 -9999 -9999 3
0 0 4 0 469 16 2 0 1 0.5 0.5 -9999 -9999 -9999 7
0 0 4 13 471 13 6 1 1 0.5 0.5 -9999 -9999 -9999 6
0 0 4 4 473 13 1 1 0 0 0.5 -9999 -9999 -9999 21
0 0 4 18 474 5 5 0 1 0.5 0.5 -9999 -9999 -9999 8
0 0 4 4 475 12 6 1 0 0 0.5 -9999 -9999 -9999 12
0 0 4 4 476 13 5 1 0 0 0.5 -9999 -9999 -9999 6
0 0 4 5 480 16 4 0 1 0.5 0.5 -9999 -9999 -9999 10
0 0 4 4 481 5 5 0 0 0 0.5 -9999 -9999 -9999 20
0 0 4 5 482 15 4 1 1 0.5 0.5 -9999 -9999 -9999 21
0 0 4 5 486 10 6 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 4 4 487 9 2 0 0 0 0.5 -9999 -9999 -9999 21
0 0 4 4 489 8 1 0 0 0 0.5 -9999 -9999 -9999 11
0 0 4 4 493 9 4 0 0 0 0.5 -9999 -9999 -9999 5
0 0 4 4 494 10 5 1 0 0 0.5 -9999 -9999 -9999 18
0 0 4 4 496 3 3 0 0 0 0.5 -9999 -9999 -9999 15
0 0 4 14 497 15 4 1 1 0.5 0.5 -9999 -9999 -9999 7
0 0 4 4 498 15 4 1 0 0 0.5 -9999 -9999 -9999 10
0 0 4 5 500 11 3 1 1 0.5 0.5 -9999 -9999 -9999 11
0 0 4 4 2821 1 1 0 0 0 0.5 -9999 -9999 -9999 6
0 0 4 5 2826 1 1 0 1 0.5 0.5 -9999 -9999 -9999 9
0 0 5 10 502 7 3 1 1 0.5 0.5 -9999 -9999 -9999 8
0 0 5 5 505 15 4 1 0 0 0.5 -9999 -9999 -9999 11
0 0 5 10 506 8 5 1 1 0.5 0.5 -9999 -9999 -9999 13
0 0 5 21 507 6 4 0 1 0.5 0.5 -9999 -9999 -9999 22
0 0 5 5 508 16 6 1 0 0 0.5 -9999 -9999 -9999 5
0 0 5 5 509 6 6 0 0 0 0.5 -9999 -9999 -9999 8
0 0 5 5 512 9 6 1 0 0 0.5 -9999 -9999 -9999 12
0 0 5 7 513 10 6 1 1 0.5 0.5 -9999 -9999 -9999 5
0 0 5 5 515 13 6 1 0 0 0.5 -9999 -9999 -9999 8
0 0 5 17 516 13 7 1 1 0.5 0.5 -9999 -9999 -9999 0
0 0 5 5 517 13 12 0 0 0 0.5 -9999 -9999 -9999 11
0 0 5 5 518 8 3 1 0 0 0.5 -9999 -9999 -9999 12
0 0 5 18 519 12 5 1 1 0.5 0.5 -9999 -9999 -9999 7
0 0 5 5 520 8 3 0 0 0 0.5 -9999 -9999 -9999 2
0 0 5 7 521 7 4 1 1 0.5 0.5 -9999 -9999 -9999 23
0 0 5 5 522 15 6 1 0 0 0.5 -9999 -9999 -9999 10
0 0 5 7 523 10 2 1 1 0.5 0.5 -9999 -9999 -9999 14
