sim gen PatchID NewPatchID ID Age AgeRecruit BreedPerf Disp DispProba FailInterc SucInterc FailSlope SucSlope NbProspPatch
0 0 0 0 1 15 7 0 0 0 0.5 0.05 -9999 -9999 14
0 0 0 0 2 12 4 1 0 0 0.5 0.05 -9999 -9999 16
0 0 0 0 3 8 6 1 0 0 0.5 0.05 -9999 -9999 10
0 0 0 0 4 15 2 1 0 0 0.5 0.05 -9999 -9999 12
0 0 0 0 5 15 3 1 0 0 0.5 0.05 -9999 -9999 1
0 0 0 0 6 13 3 1 0 0 0.5 0.05 -9999 -9999 19
0 0 0 9 8 8 5 0 1 0.175 0.5 0.05 -9999 -9999 22
0 0 0 0 9 11 9 1 0 0 0.5 0.05 -9999 -9999 10
0 0 0 0 11 15 0 1 0 0 0.5 0.05 -9999 -9999 17
0 0 0 0 12 16 0 1 0 0 0.5 0.05 -9999 -9999 22
0 0 0 0 13 5 3 0 0 0 0.5 0.05 -9999 -9999 13
0 0 0 0 14 14 6 1 0 0 0.5 0.05 -9999 -9999 10
0 0 0 0 15 12 9 1 0 0 0.5 0.05 -9999 -9999 9
0 0 0 0 16 16 1 0 0 0 0.5 0.05 -9999 -9999 12
0 0 0 0 17 9 3 1 0 0 0.5 0.05 -9999 -9999 5
0 0 0 0 18 3 3 0 0 0 0.5 0.05 -9999 -9999 0
0 0 0 0 19 15 8 1 0 0 0.5 0.05 -9999 -9999 19
0 0 0 0 22 14 6 0 0 0 0.5 0.05 -9999 -9999 13
0 0 0 0 23 7 5 1 0 0 0.5 0.05 -9999 -9999 13
0 0 0 0 24 11 1 1 0 0 0.5 0.05 -9999 -9999 18
0 0 0 0 29 15 6 1 0 0 0.5 0.05 -9999 -9999 20
0 0 0 0 30 5 3 0 0 0 0.5 0.05 -9999 -9999 22
0 0 0 0 33 6 6 0 0 0 0.5 0.05 -9999 -9999 19
0 0 0 0 34 5 5 0 0 0 0.5 0.05 -9999 -9999 6
0 0 0 11 35 11 3 1 1 0.05 0.5 0.05 -9999 -9999 10
0 0 0 0 38 16 6 1 0 0 0.5 0.05 -9999 -9999 12
0 0 0 0 39 15 4 1 0 0 0.5 0.05 -9999 -9999 23
0 0 0 9 40 10 2 1 1 0.05 0.5 0.05 -9999 -9999 4
0 0 0 0 41 13 5 0 0 0 0.5 0.05 -9999 -9999 6
0 0 0 0 42 5 5 0 0 0 0.5 0.05 -9999 -9999 3
0 0 0 0 43 5 3 1 0 0 0.5 0.05 -9999 -9999 4
0 0 0 0 45 7 4 0 0 0 0.5 0.05 -9999 -9999 18
0 0 0 0 46 5 4 0 0 0 0.5 0.05 -9999 -9999 18
0 0 0 0 50 6 4 1 0 0 0.5 0.05 -9999 -9999 1
0 0 0 0 53 12 9 1 0 0 0.5 0.05 -9999 -9999 0
0 0 0 0 54 15 5 1 0 0 0.5 0.05 -9999 -9999 0
0 0 0 0 55 9 7 1 0 0 0.5 0.05 -9999 -9999 21
0 0 0 0 56 16 3 0 0 0 0.5 0.05 -9999 -9999 17
0 0 0 0 58 15 4 0 0 0 0.5 0.05 -9999 -9999 24
0 0 0 0 59 8 6 0 0 0 0.5 0.05 -9999 -9999 8
0 0 0 0 60 11 7 1 0 0 0.5 0.05 -9999 -9999 19
0 0 0 0 61 4 3 0 0 0 0.5 0.05 -9999 -9999 17
0 0 0 0 64 16 7 0 0 0 0.5 0.05 -9999 -9999 16
0 0 0 0 65 14 4 1 0 0 0.5 0.05 -9999 -9999 21
0 0 0 14 66 13 4 0 1 0.175 0.5 0.05 -9999 -9999 8
0 0 0 0 67 16 5 1 0 0 0.5 0.05 -9999 -9999 1
0 0 0 0 68 15 2 1 0 0 0.5 0.05 -9999 -9999 1
0 0 0 9 69 5 4 1 1 0.05 0.5 0.05 -9999 -9999 18
0 0 0 0 71 14 6 1 0 0 0.5 0.05 -9999 -9999 14
0 0 0 9 73 13 6 0 1 0.175 0.5 0.05 -9999 -9999 24
0 0 0 9 75 8 8 0 1 0.175 0.5 0.05 -9999 -9999 22
0 0 0 0 76 6 3 1 0 0 0.5 0.05 -9999 -9999 13
0 0 0 9 78 15 3 0 1 0.175 0.5 0.05 -9999 -9999 10
0 0 0 0 79 8 5 1 0 0 0.5 0.05 -9999 -9999 14
0 0 0 0 83 16 2 0 0 0 0.5 0.05 -9999 -9999 13
0 0 0 0 84 15 5 1 0 0 0.5 0.05 -9999 -9999 0
0 0 0 0 85 3 3 0 0 0 0.5 0.05 -9999 -9999 18
0 0 0 20 88 5 2 0 1 0.175 0.5 0.05 -9999 -9999 4
