sim gen PatchID NewPatchID ID Age AgeRecruit BreedPerf Disp DispProba FailInterc SucInterc FailSlope SucSlope NbProspPatch
0 0 1 1 115 13 8 1 0 0 0.5 -9999 -9999 -9999 7
0 0 1 1 116 10 6 0 0 0 0.5 -9999 -9999 -9999 0
0 0 1 1 117 10 4 1 0 0 0.5 -9999 -9999 -9999 20
0 0 1 10 122 15 2 1 1 0.5 0.5 -9999 -9999 -9999 0
0 0 1 8 123 14 4 1 1 0.5 0.5 -9999 -9999 -9999 10
0 0 1 10 124 14 5 1 1 0.5 0.5 -9999 -9999 -9999 6
0 0 1 1 127 13 4 0 0 0 0.5 -9999 -9999 -9999 9
0 0 1 11 129 11 4 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 1 1 130 5 4 1 0 0 0.5 -9999 -9999 -9999 24
0 0 1 1 131 16 4 0 0 0 0.5 -9999 -9999 -9999 20
0 0 1 1 132 16 3 0 0 0 0.5 -9999 -9999 -9999 3
0 0 1 11 134 13 3 0 1 0.5 0.5 -9999 -9999 -9999 19
0 0 1 1 135 13 6 1 0 0 0.5 -9999 -9999 -9999 19
0 0 1 11 137 14 4 1 1 0.5 0.5 -9999 -9999 -9999 9
0 0 1 13 138 9 1 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 1 1 139 12 3 0 0 0 0.5 -9999 -9999 -9999 8
0 0 1 1 140 2 1 0 0 0 0.5 -9999 -9999 -9999 22
0 0 1 8 142 10 6 1 1 0.5 0.5 -9999 -9999 -9999 10
0 0 1 1 143 7 3 0 0 0 0.5 -9999 -9999 -9999 19
0 0 1 1 144 15 7 1 0 0 0.5 -9999 -9999 -9999 0
0 0 1 1 147 10 9 0 0 0 0.5 -9999 -9999 -9999 23
0 0 1 11 148 3 3 0 1 0.5 0.5 -9999 -9999 -9999 11
0 0 1 8 150 13 8 0 1 0.5 0.5 -9999 -9999 -9999 5
0 0 1 1 153 9 5 1 0 0 0.5 -9999 -9999 -9999 16
0 0 1 1 155 7 3 1 0 0 0.5 -9999 -9999 -9999 9
0 0 1 1 157 10 4 1 0 0 0.5 -9999 -9999 -9999 0
0 0 1 8 158 10 3 1 1 0.5 0.5 -9999 -9999 -9999 22
0 0 1 2 162 10 7 0 1 0.5 0.5 -9999 -9999 -9999 22
0 0 1 11 163 4 4 0 1 0.5 0.5 -9999 -9999 -9999 2
0 0 1 1 164 5 1 1 0 0 0.5 -9999 -9999 -9999 2
0 0 1 2 165 8 2 1 1 0.5 0.5 -9999 -9999 -9999 13
0 0 1 1 168 5 5 0 0 0 0.5 -9999 -9999 -9999 10
0 0 1 8 169 16 5 1 1 0.5 0.5 -9999 -9999 -9999 21
0 0 1 8 170 3 3 0 1 0.5 0.5 -9999 -9999 -9999 18
0 0 1 8 171 14 7 1 1 0.5 0.5 -9999 -9999 -9999 4
0 0 1 1 173 12 6 0 0 0 0.5 -9999 -9999 -9999 8
0 0 1 8 174 14 1 1 1 0.5 0.5 -9999 -9999 -9999 21
0 0 1 1 176 7 7 0 0 0 0.5 -9999 -9999 -9999 22
0 0 1 14 177 12 6 1 1 0.5 0.5 -9999 -9999 -9999 19
0 0 1 10 178 8 2 0 1 0.5 0.5 -9999 -9999 -9999 6
0 0 1 8 179 14 5 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 1 1 180 9 5 0 0 0 0.5 -9999 -9999 -9999 14
0 0 1 11 181 10 6 0 1 0.5 0.5 -9999 -9999 -9999 6
0 0 1 2 182 10 6 1 1 0.5 0.5 -9999 -9999 -9999 16
0 0 1 8 184 15 7 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 1 20 185 9 5 1 1 0.5 0.5 -9999 -9999 -9999 11
0 0 1 1 187 11 3 1 0 0 0.5 -9999 -9999 -9999 21
0 0 1 11 188 14 7 0 1 0.5 0.5 -9999 -9999 -9999 24
0 0 1 8 190 2 2 0 1 0.5 0.5 -9999 -9999 -9999 8
0 0 1 1 191 14 2 1 0 0 0.5 -9999 -9999 -9999 10
0 0 1 6 193 13 1 1 1 0.5 0.5 -9999 -9999 -9999 1
0 0 1 1 194 9 3 1 0 0 0.5 -9999 -9999 -9999 5
0 0 1 1 198 5 5 0 0 0 0.5 -9999 -9999 -9999 5
0 0 1 1 2619 1 1 0 0 0 0.5 -9999 -9999 -9999 6
0 0 2 10 202 9 4 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 2 8 203 11 7 1 1 0.5 0.5 -9999 -9999 -9999 16
0 0 2 2 209 6 5 1 0 0 0.5 -9999 -9999 -9999 4
0 0 2 22 213 11 7 1 1 0.5 0.5 -9999 -9999 -9999 1
0 0 2 8 215 12 8 1 1 0.5 0.5 -9999 -9999 -9999 20
0 0 2 20 216 15 8 1 1 0.5 0.5 -9999 -9999 -9999 17
0 0 2 2 217 8 5 1 0 0 0.5 -9999 -9999 -9999 17
0 0 2 8 218 9 4 1 1 0.5 0.5 -9999 -9999 -9999 15
0 0 2 2 219 15 8 1 0 0 0.5 -9999 -9999 -9999 1
0 0 2 2 220 10 5 1 0 0 0.5 -9999 -9999 -9999 7
0 0 2 2 222 16 4 1 0 0 0.5 -9999 -9999 -9999 15
0 0 2 2 224 10 9 1 0 0 0.5 -9999 -9999 -9999 8
0 0 2 2 225 4 2 0 0 0 0.5 -9999 -9999 -9999 1
0 0 2 8 228 11 9 1 1 0.5 0.5 -9999 -9999 -9999 11
0 0 2 11 229 13 6 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 2 2 230 7 5 1 0 0 0.5 -9999 -9999 -9999 10
0 0 2 20 231 11 5 0 1 0.5 0.5 -9999 -9999 -9999 21
0 0 2 2 233 13 5 1 0 0 0.5 -9999 -9999 -9999 2
0 0 2 20 234 10 4 1 1 0.5 0.5 -9999 -9999 -9999 20
0 0 2 21 235 12 10 1 1 0.5 0.5 -9999 -9999 -9999 2
0 0 2 12 239 11 6 0 1 0.5 0.5 -9999 -9999 -9999 3
0 0 2 11 243 14 5 1 1 0.5 0.5 -9999 -9999 -9999 5
0 0 2 2 244 9 6 1 0 0 0.5 -9999 -9999 -9999 6
0 0 2 0 246 16 8 1 1 0.5 0.5 -9999 -9999 -9999 4
0 0 2 2 249 7 5 1 0 0 0.5 -9999 -9999 -9999 5
0 0 2 11 250 9 8 0 1 0.5 0.5 -9999 -9999 -9999 19
0 0 2 2 251 6 5 0 0 0 0.5 -9999 -9999 -9999 23
0 0 2 2 252 5 5 0 0 0 0.5 -9999 -9999 -9999 7
0 0 2 11 254 9 3 0 1 0.5 0.5 -9999 -9999 -9999 11
0 0 2 8 257 12 5 1 1 0.5 0.5 -9999 -9999 -9999 23
0 0 2 13 259 16 5 0 1 0.5 0.5 -9999 -9999 -9999 16
0 0 2 2 260 9 6 1 0 0 0.5 -9999 -9999 -9999 12
0 0 2 3 262 13 9 1 1 0.5 0.5 -9999 -9999 -9999 1
0 0 2 2 263 3 2 0 0 0 0.5 -9999 -9999 -9999 7
0 0 2 11 264 8 5 1 1 0.5 0.5 -9999 -9999 -9999 15
0 0 2 3 265 6 3 1 1 0.5 0.5 -9999 -9999 -9999 0
0 0 2 2 266 9 8 1 0 0 0.5 -9999 -9999 -9999 19
0 0 2 11 267 16 4 1 1 0.5 0.5 -9999 -9999 -9999 20
0 0 2 10 268 13 4 0 1 0.5 0.5 -9999 -9999 -9999 5
0 0 2 8 269 10 6 1 1 0.5 0.5 -9999 -9999 -9999 16
0 0 2 10 271 5 5 0 1 0.5 0.5 -9999 -9999 -9999 18
0 0 2 2 275 11 3 1 0 0 0.5 -9999 -9999 -9999 14
0 0 2 2 276 15 9 1 0 0 0.5 -9999 -9999 -9999 12
0 0 2 2 279 8 8 0 0 0 0.5 -9999 -9999 -9999 1
0 0 2 2 283 6 3 1 0 0 0.5 -9999 -9999 -9999 10
0 0 2 2 285 10 4 1 0 0 0.5 -9999 -9999 -9999 15
0 0 2 2 287 15 4 0 0 0 0.5 -9999 -9999 -9999 1
0 0 2 2 289 4 4 0 0 0 0.5 -9999 -9999 -9999 10
0 0 2 2 291 7 5 1 0 0 0.5 -9999 -9999 -9999 6
0 0 2 11 293 10 3 1 1 0.5 0.5 -9999 -9999 -9999 22
0 0 2 4 294 9 3 1 1 0.5 0.5 -9999 -9999 -9999 0
0 0 2 8 295 11 6 1 1 0.5 0.5 -9999 -9999 -9999 23
0 0 2 2 298 9 7 1 0 0 0.5 -9999 -9999 -9999 0
0 0 2 13 299 14 6 1 1 0.5 0.5 -9999 -9999 -9999 13
0 0 2 8 2709 1 1 0 1 0.5 0.5 -9999 -9999 -9999 6
0 0 2 13 2735 1 1 0 1 0.5 0.5 -9999 -9999 -9999 16
0 0 3 3 301 16 3 0 0 0 0.5 -9999 -9999 -9999 17
0 0 3 3 304 16 4 1 0 0 0.5 -9999 -9999 -9999 0
0 0 3 3 306 9 1 1 0 0 0.5 -9999 -9999 -9999 5
0 0 3 8 307 13 3 0 1 0.5 0.5 -9999 -9999 -9999 15
0 0 3 20 309 9 7 0 1 0.5 0.5 -9999 -9999 -9999 24
0 0 3 3 312 12 4 0 0 0 0.5 -9999 -9999 -9999 12
0 0 3 3 313 10 4 1 0 0 0.5 -9999 -9999 -9999 23
0 0 3 20 314 12 8 1 1 0.5 0.5 -9999 -9999 -9999 20
0 0 3 3 317 11 1 0 0 0 0.5 -9999 -9999 -9999 8
0 0 3 3 318 12 5 1 0 0 0.5 -9999 -9999 -9999 0
0 0 3 2 321 8 6 1 1 0.5 0.5 -9999 -9999 -9999 2
0 0 3 20 324 9 7 1 1 0.5 0.5 -9999 -9999 -9999 22
0 0 3 11 325 16 6 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 3 8 328 6 6 0 1 0.5 0.5 -9999 -9999 -9999 7
0 0 3 18 329 9 4 1 1 0.5 0.5 -9999 -9999 -9999 0
0 0 3 22 330 15 6 1 1 0.5 0.5 -9999 -9999 -9999 0
0 0 3 3 333 13 2 0 0 0 0.5 -9999 -9999 -9999 6
0 0 3 3 335 7 7 0 0 0 0.5 -9999 -9999 -9999 14
0 0 3 11 340 10 5 1 1 0.5 0.5 -9999 -9999 -9999 16
0 0 3 8 342 4 2 1 1 0.5 0.5 -9999 -9999 -9999 21
0 0 3 3 344 12 4 0 0 0 0.5 -9999 -9999 -9999 7
0 0 3 14 345 10 6 0 1 0.5 0.5 -9999 -9999 -9999 0
0 0 3 3 346 16 9 0 0 0 0.5 -9999 -9999 -9999 24
0 0 3 20 347 7 6 0 1 0.5 0.5 -9999 -9999 -9999 10
0 0 3 3 349 10 6 1 0 0 0.5 -9999 -9999 -9999 19
0 0 3 11 350 13 6 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 3 3 353 9 5 0 0 0 0.5 -9999 -9999 -9999 16
0 0 3 8 354 8 7 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 3 3 355 5 3 0 0 0 0.5 -9999 -9999 -9999 15
0 0 3 11 356 13 3 0 1 0.5 0.5 -9999 -9999 -9999 5
0 0 3 3 357 15 7 1 0 0 0.5 -9999 -9999 -9999 10
0 0 3 14 361 12 3 0 1 0.5 0.5 -9999 -9999 -9999 3
0 0 3 8 362 5 3 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 3 3 365 5 4 1 0 0 0.5 -9999 -9999 -9999 7
0 0 3 8 366 8 1 1 1 0.5 0.5 -9999 -9999 -9999 18
0 0 3 20 367 10 2 1 1 0.5 0.5 -9999 -9999 -9999 13
0 0 3 11 368 14 6 0 1 0.5 0.5 -9999 -9999 -9999 23
0 0 3 11 369 7 7 0 1 0.5 0.5 -9999 -9999 -9999 13
0 0 3 3 372 13 3 1 0 0 0.5 -9999 -9999 -9999 0
0 0 3 8 373 12 6 1 1 0.5 0.5 -9999 -9999 -9999 21
0 0 3 3 376 7 4 0 0 0 0.5 -9999 -9999 -9999 1
0 0 3 3 377 8 3 0 0 0 0.5 -9999 -9999 -9999 0
0 0 3 3 380 10 5 0 0 0 0.5 -9999 -9999 -9999 13
0 0 3 2 381 12 6 1 1 0.5 0.5 -9999 -9999 -9999 19
0 0 3 3 383 10 4 1 0 0 0.5 -9999 -9999 -9999 23
0 0 3 11 384 14 4 1 1 0.5 0.5 -9999 -9999 -9999 15
0 0 3 3 386 13 2 1 0 0 0.5 -9999 -9999 -9999 3
0 0 3 11 387 7 5 0 1 0.5 0.5 -9999 -9999 -9999 5
0 0 3 20 389 9 7 1 1 0.5 0.5 -9999 -9999 -9999 17
0 0 3 3 392 10 5 0 0 0 0.5 -9999 -9999 -9999 3
0 0 3 11 393 13 6 1 1 0.5 0.5 -9999 -9999 -9999 4
0 0 3 3 395 14 3 1 0 0 0.5 -9999 -9999 -9999 9
0 0 3 3 396 15 11 1 0 0 0.5 -9999 -9999 -9999 24
0 0 3 3 397 11 5 1 0 0 0.5 -9999 -9999 -9999 20
0 0 3 2 398 15 4 0 1 0.5 0.5 -9999 -9999 -9999 0
0 0 3 3 399 14 6 1 0 0 0.5 -9999 -9999 -9999 16
0 0 3 3 2790 1 1 0 0 0 0.5 -9999 -9999 -9999 20
0 0 3 3 2822 1 1 0 0 0 0.5 -9999 -9999 -9999 7
0 0 4 11 401 15 4 1 1 0.5 0.5 -9999 -9999 -9999 19
0 0 4 4 402 13 2 1 0 0 0.5 -9999 -9999 -9999 0
0 0 4 20 408 6 3 1 1 0.5 0.5 -9999 -9999 -9999 14
0 0 4 11 409 3 3 0 1 0.5 0.5 -9999 -9999 -9999 6
0 0 4 8 410 16 3 0 1 0.5 0.5 -9999 -9999 -9999 22
0 0 4 11 411 7 3 1 1 0.5 0.5 -9999 -9999 -9999 13
0 0 4 4 414 10 9 0 0 0 0.5 -9999 -9999 -9999 5
0 0 4 4 415 13 5 1 0 0 0.5 -9999 -9999 -9999 7
0 0 4 4 416 14 8 1 0 0 0.5 -9999 -9999 -9999 8
0 0 4 4 419 9 4 1 0 0 0.5 -9999 -9999 -9999 17
0 0 4 4 425 7 2 1 0 0 0.5 -9999 -9999 -9999 12
0 0 4 4 426 3 3 0 0 0 0.5 -9999 -9999 -9999 13
0 0 4 11 428 11 7 1 1 0.5 0.5 -9999 -9999 -9999 13
0 0 4 4 429 6 2 1 0 0 0.5 -9999 -9999 -9999 24
0 0 4 8 430 8 2 0 1 0.5 0.5 -9999 -9999 -9999 13
0 0 4 20 431 8 6 1 1 0.5 0.5 -9999 -9999 -9999 7
0 0 4 4 432 16 3 1 0 0 0.5 -9999 -9999 -9999 19
0 0 4 2 436 15 2 1 1 0.5 0.5 -9999 -9999 -9999 8
0 0 4 2 437 11 4 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 4 8 439 16 5 1 1 0.5 0.5 -9999 -9999 -9999 5
0 0 4 2 440 15 9 1 1 0.5 0.5 -9999 -9999 -9999 24
0 0 4 4 441 15 3 0 0 0 0.5 -9999 -9999 -9999 8
0 0 4 13 442 13 2 1 1 0.5 0.5 -9999 -9999 -9999 19
0 0 4 4 444 6 3 0 0 0 0.5 -9999 -9999 -9999 15
0 0 4 4 445 15 3 0 0 0 0.5 -9999 -9999 -9999 13
0 0 4 4 446 15 7 0 0 0 0.5 -9999 -9999 -9999 0
0 0 4 4 454 14 4 0 0 0 0.5 -9999 -9999 -9999 6
0 0 4 4 456 15 2 1 0 0 0.5 -9999 -9999 -9999 14
0 0 4 4 457 16 4 0 0 0 0.5 -9999 -9999 -9999 4
0 0 4 4 458 7 5 1 0 0 0.5 -9999 -9999 -9999 21
0 0 4 4 461 8 6 1 0 0 0.5 -9999 -9999 -9999 13
0 0 4 4 462 9 1 0 0 0 0.5 -9999 -9999 -9999 4
0 0 4 8 464 15 3 1 1 0.5 0.5 -9999 -9999 -9999 4
0 0 4 8 465 11 3 1 1 0.5 0.5 -9999 -9999 -9999 11
0 0 4 2 467 11 3 0 1 0.5 0.5 -9999 -9999 -9999 11
0 0 4 2 471 14 10 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 4 4 473 15 5 1 0 0 0.5 -9999 -9999 -9999 10
0 0 4 4 475 16 6 1 0 0 0.5 -9999 -9999 -9999 21
0 0 4 4 476 13 7 1 0 0 0.5 -9999 -9999 -9999 24
0 0 4 13 478 8 6 1 1 0.5 0.5 -9999 -9999 -9999 4
0 0 4 4 480 3 2 1 0 0 0.5 -9999 -9999 -9999 14
0 0 4 4 481 12 4 1 0 0 0.5 -9999 -9999 -9999 9
0 0 4 13 482 13 1 0 1 0.5 0.5 -9999 -9999 -9999 4
0 0 4 4 483 12 4 1 0 0 0.5 -9999 -9999 -9999 21
0 0 4 4 484 8 5 1 0 0 0.5 -9999 -9999 -9999 15
0 0 4 4 485 8 2 0 0 0 0.5 -9999 -9999 -9999 19
0 0 4 8 487 13 5 0 1 0.5 0.5 -9999 -9999 -9999 2
0 0 4 8 488 5 3 1 1 0.5 0.5 -9999 -9999 -9999 20
0 0 4 8 489 8 2 0 1 0.5 0.5 -9999 -9999 -9999 18
0 0 4 8 490 12 6 1 1 0.5 0.5 -9999 -9999 -9999 20
0 0 4 4 491 15 8 0 0 0 0.5 -9999 -9999 -9999 22
0 0 4 13 493 8 5 1 1 0.5 0.5 -9999 -9999 -9999 14
0 0 4 8 494 11 7 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 4 4 496 9 6 0 0 0 0.5 -9999 -9999 -9999 3
0 0 4 0 497 14 5 1 1 0.5 0.5 -9999 -9999 -9999 3
0 0 4 8 498 15 4 1 1 0.5 0.5 -9999 -9999 -9999 23
0 0 4 11 499 7 2 0 1 0.5 0.5 -9999 -9999 -9999 5
0 0 4 13 500 11 3 1 1 0.5 0.5 -9999 -9999 -9999 13
0 0 4 4 2867 1 1 0 0 0 0.5 -9999 -9999 -9999 12
0 0 5 11 501 5 5 0 1 0.5 0.5 -9999 -9999 -9999 15
0 0 5 2 502 16 3 1 1 0.5 0.5 -9999 -9999 -9999 12
0 0 5 14 505 4 2 0 1 0.5 0.5 -9999 -9999 -9999 24
0 0 5 5 507 9 5 0 0 0 0.5 -9999 -9999 -9999 24
0 0 5 2 509 11 5 1 1 0.5 0.5 -9999 -9999 -9999 5
0 0 5 10 510 12 4 0 1 0.5 0.5 -9999 -9999 -9999 10
0 0 5 5 515 6 2 1 0 0 0.5 -9999 -9999 -9999 22
0 0 5 20 517 8 4 1 1 0.5 0.5 -9999 -9999 -9999 19
0 0 5 5 518 15 5 0 0 0 0.5 -9999 -9999 -9999 19
0 0 5 13 519 15 7 0 1 0.5 0.5 -9999 -9999 -9999 1
0 0 5 2 521 15 4 0 1 0.5 0.5 -9999 -9999 -9999 4
0 0 5 13 522 10 5 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 5 5 524 12 2 0 0 0 0.5 -9999 -9999 -9999 0
0 0 5 5 529 6 3 0 0 0 0.5 -9999 -9999 -9999 7
0 0 5 2 530 11 4 1 1 0.5 0.5 -9999 -9999 -9999 9
0 0 5 20 534 10 7 1 1 0.5 0.5 -9999 -9999 -9999 19
0 0 5 8 537 9 5 1 1 0.5 0.5 -9999 -9999 -9999 12
0 0 5 8 538 15 10 1 1 0.5 0.5 -9999 -9999 -9999 22
0 0 5 5 539 2 2 0 0 0 0.5 -9999 -9999 -9999 23
0 0 5 5 540 7 6 0 0 0 0.5 -9999 -9999 -9999 14
0 0 5 5 541 14 7 1 0 0 0.5 -9999 -9999 -9999 18
0 0 5 5 542 13 4 1 0 0 0.5 -9999 -9999 -9999 13
0 0 5 20 543 2 0 0 1 0.5 0.5 -9999 -9999 -9999 15
0 0 5 0 544 13 3 1 1 0.5 0.5 -9999 -9999 -9999 3
0 0 5 5 545 4 4 0 0 0 0.5 -9999 -9999 -9999 19
0 0 5 5 546 14 2 0 0 0 0.5 -9999 -9999 -9999 6
0 0 5 13 548 7 4 0 1 0.5 0.5 -9999 -9999 -9999 12
0 0 5 2 549 11 3 0 1 0.5 0.5 -9999 -9999 -9999 17
0 0 5 5 550 6 6 0 0 0 0.5 -9999 -9999 -9999 10
0 0 5 8 551 7 4 0 1 0.5 0.5 -9999 -9999 -9999 5
0 0 5 5 552 16 5 1 0 0 0.5 -9999 -9999 -9999 24
0 0 5 8 553 4 4 0 1 0.5 0.5 -9999 -9999 -9999 20
0 0 5 13 554 15 6 0 1 0.5 0.5 -9999 -9999 -9999 7
0 0 5 0 555 15 7 1 1 0.5 0.5 -9999 -9999 -9999 9
0 0 5 5 556 14 3 1 0 0 0.5 -9999 -9999 -9999 23
0 0 5 5 557 7 2 1 0 0 0.5 -9999 -9999 -9999 6
0 0 5 5 558 11 7 0 0 0 0.5 -9999 -9999 -9999 2
0 0 5 5 559 9 1 0 0 0 0.5 -9999 -9999 -9999 20
0 0 5 5 560 9 4 1 0 0 0.5 -9999 -9999 -9999 3
0 0 5 5 562 12 7 0 0 0 0.5 -9999 -9999 -9999 3
0 0 5 5 564 14 6 1 0 0 0.5 -9999 -9999 -9999 18
0 0 5 0 565 12 4 1 1 0.5 0.5 -9999 -9999 -9999 1
0 0 5 11 569 13 6 1 1 0.5 0.5 -9999 -9999 -9999 2
0 0 5 20 570 9 4 0 1 0.5 0.5 -9999 -9999 -9999 10
0 0 5 5 571 7 5 1 0 0 0.5 -9999 -9999 -9999 19
0 0 5 5 574 8 7 1 0 0 0.5 -9999 -9999 -9999 19
0 0 5 5 576 13 8 0 0 0 0.5 -9999 -9999 -9999 19
0 0 5 5 577 16 4 1 0 0 0.5 -9999 -9999 -9999 1
0 0 5 14 578 14 3 0 1 0.5 0.5 -9999 -9999 -9999 5
0 0 5 8 581 8 7 1 1 0.5 0.5 -9999 -9999 -9999 5
0 0 5 5 582 8 5 1 0 0 0.5 -9999 -9999 -9999 8
0 0 5 5 583 14 5 1 0 0 0.5 -9999 -9999 -9999 18
0 0 5 10 585 15 7 1 1 0.5 0.5 -9999 -9999 -9999 19
0 0 5 5 586 12 9 0 0 0 0.5 -9999 -9999 -9999 24
0 0 5 5 587 15 2 0 0 0 0.5 -9999 -9999 -9999 16
0 0 5 5 588 14 1 1 0 0 0.5 -9999 -9999 -9999 22
0 0 5 2 589 11 3 0 1 0.5 0.5 -9999 -9999 -9999 24
0 0 5 22 590 14 4 0 1 0.5 0.5 -9999 -9999 -9999 2
0 0 5 5 591 16 4 0 0 0 0.5 -9999 -9999 -9999 23
