sim gen PatchID env.qual K succrate ExpOff Nadult Nimmat Nsuc Nfail Njuv NpreDisp NDisp Nstay Nimmigr Nadfinal Nimmatfin
1 14000 10 1.05097 205.097 0.66242 1.13283 157 223 104 53 171 155 40 115 47 162 223 
1 14000 11 0.877301 187.73 0.611429 1.0351 175 197 107 68 179 174 45 129 44 173 213 
1 14000 12 -0.389585 61.0415 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 14000 13 -0.79014 20.986 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 14000 14 -0.489636 51.0364 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 14000 15 -1.96801 0 0 0 15 0 0 15 0 12 5 7 0 7 0 
1 14000 16 -0.389982 61.0018 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 14000 17 -3.23556 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 14000 18 -0.0752776 92.4722 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 14000 19 -0.750036 24.9964 0.315789 0.316418 133 142 42 91 55 128 53 75 27 102 105 
1 14000 20 0.115647 111.565 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 14000 21 -0.675079 32.4921 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 14000 22 0.482673 148.267 0.651515 1.05804 132 106 86 46 133 122 29 93 52 145 151 
1 14000 23 2.12961 312.961 0.634454 1.13606 238 392 151 87 255 245 66 179 42 221 373 
1 14000 24 -0.748953 25.1047 0.638298 0.696341 47 23 30 17 48 39 13 26 43 69 39 
1 15000 0 0.0341325 103.413 0.557823 0.825941 147 174 82 65 126 140 43 97 31 128 172 
1 15000 1 0.183218 118.322 0 -999 0 0 0 0 0 0 0 0 1 1 0 
1 15000 2 -2.619 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 3 -2.35427 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 4 -0.216287 78.3712 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 5 -0.313669 68.6331 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 6 -1.92472 0 0 0 79 57 0 79 0 80 46 34 0 34 29 
1 15000 7 0.826513 182.651 0.606061 1.16098 132 196 80 52 138 126 36 90 42 132 198 
1 15000 8 0.60478 160.478 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 9 -1.42137 0 0 0 77 83 0 77 0 81 38 43 0 43 51 
1 15000 10 0.866975 186.697 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 11 0.493409 149.341 0.62406 1.05788 133 181 83 50 134 130 39 91 42 133 186 
1 15000 12 1.46033 246.033 0.622093 1.1771 172 252 107 65 181 185 49 136 42 178 273 
1 15000 13 -1.10741 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 14 1.67438 267.438 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 15 -1.60197 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 16 0.382612 138.261 0.663366 1.15573 101 102 67 34 113 94 18 76 46 122 127 
1 15000 17 0.822006 182.201 0.669643 1.23861 112 130 75 37 137 113 36 77 49 126 144 
1 15000 18 -0.391243 60.8757 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 19 -1.46383 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 15000 20 1.80121 280.121 0.753623 1.3399 138 150 104 34 196 129 28 101 59 160 212 
1 15000 21 0.152809 115.281 0.548387 0.853045 155 217 85 70 139 154 44 110 41 151 209 
1 15000 22 0.883886 188.389 0.677778 1.02277 180 286 122 58 193 193 46 147 55 202 282 
1 15000 23 -0.668827 33.1173 0.491803 0.703745 61 0 30 31 45 50 17 33 32 65 32 
1 15000 24 -0.23003 76.997 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 0 -0.565246 43.4754 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 1 1.19669 219.669 0.701389 1.20807 144 199 101 43 184 154 38 116 44 160 218 
1 16000 2 0.872351 187.235 0.588957 1.0692 163 237 96 67 156 170 47 123 38 161 232 
1 16000 3 0.313214 131.321 0.709402 1.05767 117 129 83 34 134 123 32 91 46 137 148 
1 16000 4 -0.0127991 98.7201 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 5 1.31268 231.268 0.711111 1.26284 135 184 96 39 169 136 25 111 43 154 206 
1 16000 6 2.07948 307.948 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 7 -1.27016 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 8 -1.57271 0 0 0 54 73 0 54 0 58 32 26 0 26 35 
1 16000 9 -0.0675981 93.2402 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 10 -0.516904 48.3096 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 11 -0.610167 38.9833 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 12 0.112558 111.256 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 13 -0.207427 79.2573 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 14 0.566243 156.624 0.604938 0.983129 162 179 98 64 163 156 38 118 30 148 199 
1 16000 15 1.29146 229.146 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 16 -0.247084 75.2916 0.630631 0.80832 111 118 70 41 103 117 32 85 26 111 121 
1 16000 17 -1.4718 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 18 -0.0062111 99.3789 0.609524 0.972497 105 78 64 41 97 98 21 77 40 117 99 
1 16000 19 -0.943996 5.6004 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 20 0.761006 176.101 0.804598 1.33866 87 66 70 17 123 79 11 68 44 112 112 
1 16000 21 -0.897915 10.2085 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 22 -1.00037 0 0 0 54 68 0 54 0 53 24 29 0 29 40 
1 16000 23 -1.78688 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 16000 24 2.10191 310.191 0.693878 1.22559 196 292 136 60 213 204 49 155 38 193 285 
1 17000 0 -0.0832499 91.675 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 1 1.47063 247.063 0.703704 1.20795 162 258 114 48 199 166 41 125 41 166 284 
1 17000 2 -1.73242 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 3 0.267447 126.745 0.690476 1.20283 84 84 58 26 99 80 17 63 41 104 118 
1 17000 4 -0.0176968 98.2303 0.602339 0.729712 171 244 103 68 139 186 50 136 30 166 209 
1 17000 5 -0.0767546 92.3245 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 6 0.91113 191.113 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 7 -0.0995048 90.0495 0.564626 0.759753 147 209 83 64 112 144 37 107 30 137 192 
1 17000 8 0.326042 132.604 0.6875 1.24743 80 50 55 25 96 81 22 59 35 94 90 
1 17000 9 -0.436846 56.3154 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 10 -0.302091 69.7909 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 11 -2.28014 0 0 0 4 0 0 4 0 2 2 0 0 0 0 
1 17000 12 -0.763169 23.6831 0.350649 0.470449 77 61 27 50 29 67 31 36 19 55 59 
1 17000 13 0.984178 198.418 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 14 -0.880016 11.9984 0.206186 0.220158 97 119 20 77 21 102 44 58 7 65 90 
1 17000 15 0.643392 164.339 0.684615 1.11667 130 159 89 41 148 146 37 109 37 146 173 
1 17000 16 0.292589 129.259 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 17 0.564712 156.471 0.621302 0.961506 169 245 105 64 169 171 48 123 35 158 245 
1 17000 18 -1.04748 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 19 0.172763 117.276 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 20 0.509592 150.959 0.699029 1.18885 103 143 72 31 120 112 32 80 34 114 148 
1 17000 21 0.484957 148.496 0.805556 1.34693 72 75 58 14 99 75 17 58 47 105 112 
1 17000 22 -0.824722 17.5278 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 23 -1.74784 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 17000 24 -0.351032 64.8968 0.603774 1.10091 53 10 32 21 60 52 14 38 36 74 36 
1 18000 0 -0.681794 31.8206 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 1 -0.613683 38.6317 0.204 0.267689 250 232 51 199 57 237 98 139 20 159 170 
1 18000 2 -0.831873 16.8127 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 3 -0.3843 61.57 0.377551 0.478084 196 219 74 122 94 198 73 125 25 150 184 
1 18000 4 1.02251 202.251 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 5 2.00691 300.691 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 6 -0.410263 58.9737 0.392265 0.491501 181 132 71 110 91 175 61 114 30 144 130 
1 18000 7 -0.771052 22.8948 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 8 0.755982 175.598 0.615789 0.960608 190 183 117 73 179 191 54 137 50 187 187 
1 18000 9 0.881417 188.142 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 10 -0.0745084 92.5492 0.484277 0.735834 159 149 77 82 106 151 55 96 41 137 148 
1 18000 11 0.77608 177.608 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 12 -0.128688 87.1312 0.540541 0.640362 185 163 100 85 138 184 49 135 44 179 189 
1 18000 13 -1.09651 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 14 0.416462 141.646 0.714286 1.6699 28 26 20 8 38 27 9 18 66 84 40 
1 18000 15 -0.038123 96.1877 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 16 -0.753965 24.6035 0.75 1.72031 4 3 3 1 5 3 1 2 57 59 4 
1 18000 17 1.34977 234.977 1 1.99152 1 0 1 0 1 1 0 1 84 85 1 
1 18000 18 -1.20899 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 19 1.76983 276.983 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 20 -1.15617 0 0 0 103 95 0 103 0 94 51 43 0 43 62 
1 18000 21 -1.30021 0 0 0 34 30 0 34 0 42 21 21 0 21 13 
1 18000 22 2.50169 350.169 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 18000 23 0.391522 139.152 0.510309 0.835367 194 168 99 95 147 180 53 127 44 171 184 
1 18000 24 -0.432536 56.7464 0.695652 1.42317 23 28 16 7 33 26 6 20 70 90 29 
1 19000 0 -1.60471 0 0 0 182 222 0 182 0 189 103 86 0 86 133 
1 19000 1 0.327587 132.759 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 2 2.05145 305.145 0.616071 1.15335 224 255 138 86 243 228 68 160 89 249 275 
1 19000 3 -1.86124 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 4 0.300948 130.095 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 5 0.409 140.9 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 6 0.131745 113.175 0.475 0.640899 240 328 114 126 156 239 85 154 53 207 277 
1 19000 7 0.449037 144.904 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 8 -0.164779 83.5221 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 9 2.492 349.2 0.712551 1.17142 247 292 176 71 275 247 61 186 100 286 331 
1 19000 10 0.725604 172.56 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 11 1.99241 299.241 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 12 -0.365613 63.4387 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 13 -0.73814 26.186 0.875 1.53197 8 4 7 1 14 8 2 6 134 140 10 
1 19000 14 -1.12529 0 0 0 47 27 0 47 0 47 25 22 0 22 14 
1 19000 15 -1.02455 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 16 -0.322717 67.7283 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 17 -0.996392 0.36084 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 18 -1.39662 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 19 -0.846137 15.3863 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 20 0.19389 119.389 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 21 -0.0459843 95.4016 0.40566 0.620697 212 308 86 126 117 228 82 146 50 196 242 
1 19000 22 -0.398668 60.1332 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 23 -0.495042 50.4958 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 19000 24 0.980071 198.007 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 20000 0 1.64897 264.897 0.67619 1.43227 105 128 71 34 126 109 19 90 38 128 147 
1 20000 1 -0.111633 88.8367 0.587156 0.898081 109 191 64 45 98 124 43 81 25 106 168 
1 20000 2 1.25733 225.733 0.761905 1.28355 126 179 96 30 175 127 26 101 36 137 195 
1 20000 3 0.0212256 102.123 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 20000 4 -2.46873 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 20000 5 -1.09626 0 0 0 31 39 0 31 0 34 16 18 0 18 21 
1 20000 6 0.331107 133.111 0.80303 1.33705 66 35 53 13 104 66 9 57 40 97 92 
1 20000 7 -1.13272 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 20000 8 1.00825 200.825 0.649254 1.19958 134 196 87 47 157 141 38 103 30 133 207 
1 20000 9 -1.06563 0 0 0 105 108 0 105 0 98 55 43 0 43 64 
1 20000 10 0.377295 137.729 0.689655 1.22574 87 76 60 27 100 84 26 58 36 94 99 
1 20000 11 0.826974 182.697 0.764151 1.26567 106 107 81 25 130 108 31 77 28 105 147 
1 20000 12 -1.32938 0 0 0 42 57 0 42 0 52 20 32 0 32 30 
1 20000 13 -1.76876 0 0 0 64 107 0 64 0 70 35 35 0 35 66 
1 20000 14 2.32312 332.312 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 20000 15 0.00966954 100.967 0.738462 1.21671 65 71 48 17 80 63 19 44 32 76 80 
1 20000 16 -0.414425 58.5575 0.561224 0.748064 98 100 55 43 76 84 22 62 21 83 103 
1 20000 17 0.461301 146.13 0.616 1.07793 125 224 77 48 121 150 46 104 33 137 186 
1 20000 18 -0.49349 50.651 0 -999 0 0 0 0 0 0 0 0 0 0 0 
1 20000 19 -0.147403 85.2597 0.543103 0.847261 116 148 63 53 96 114 31 83 28 111 150 
1 20000 20 -0.894953 10.5047 0.617647 0.472073 34 62 21 13 29 35 9 26 40 66 45 
1 20000 21 0.63828 163.828 0.694444 1.38939 72 56 50 22 78 64 9 55 32 87 70 
1 20000 22 -0.193626 80.6374 0.513761 0.850437 109 140 56 53 89 105 36 69 34 103 138 
1 20000 23 0.470912 147.091 0.732143 1.44852 56 56 41 15 92 62 8 54 45 99 85 
1 20000 24 -0.139004 86.0995 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0.492235 149.223 0.64 1.33102 75 25 48 27 90 69 17 52 27 79 68 
2 0 1 0.518293 151.829 0.75 1.33283 76 24 57 19 106 72 8 64 34 98 73 
2 0 2 -0.805655 19.4345 0.337838 0.416003 74 26 25 49 33 70 22 48 9 57 36 
2 0 3 -1.10678 0 0 0 71 29 0 71 0 70 37 33 0 33 12 
2 0 4 -0.568742 43.1259 0.565789 0.724038 76 24 43 33 58 68 15 53 33 86 51 
2 0 5 0.0841876 108.419 0.730769 1.16317 78 22 57 21 98 74 14 60 38 98 69 
2 0 6 0.229494 122.949 0.657895 1.23599 76 24 50 26 95 71 18 53 22 75 73 
2 0 7 1.25744 225.744 0.888889 1.51636 72 28 64 8 132 75 9 66 42 108 88 
2 0 8 -0.623476 37.6524 0.546875 0.740807 64 36 35 29 50 55 17 38 14 52 53 
2 0 9 -0.979595 2.04053 0.057971 0.0574469 69 31 4 65 4 61 31 30 2 32 14 
2 0 10 1.19206 219.206 0.792683 1.45552 82 18 65 17 128 82 15 67 28 95 83 
2 0 11 -0.574886 42.5114 0.465753 0.736055 73 27 34 39 51 66 20 46 18 64 44 
2 0 12 -1.33363 0 0 0 78 22 0 78 0 69 34 35 1 36 12 
2 0 13 -1.53431 0 0 0 75 25 0 75 0 68 32 36 1 37 16 
2 0 14 -1.23383 0 0 0 76 24 0 76 0 73 40 33 4 37 14 
2 0 15 -0.42456 57.544 0.661972 0.895319 71 29 47 24 66 69 17 52 26 78 53 
2 0 16 -1.55848 0 0 0 77 23 0 77 0 70 31 39 3 42 16 
2 0 17 -1.04544 0 0 0 74 26 0 74 0 67 29 38 0 38 13 
2 0 18 0.659024 165.902 0.727273 1.4308 66 34 48 18 88 66 21 45 19 64 61 
2 0 19 -0.273683 72.6317 0.606061 1.04784 66 34 40 26 59 61 13 48 39 87 53 
2 0 20 0.511131 151.113 0.7625 1.3077 80 20 61 19 118 80 9 71 28 99 75 
2 0 21 0.290569 129.057 0.679012 1.22878 81 19 55 26 92 70 8 62 30 92 69 
2 0 22 0.172732 117.273 0.723684 1.21355 76 24 55 21 105 68 13 55 28 83 70 
2 0 23 -0.740051 25.9949 0.485294 0.553113 68 32 33 35 46 60 21 39 22 61 59 
2 0 24 1.36077 236.077 0.828571 1.5426 70 30 58 12 108 56 10 46 33 79 82 
2 1000 0 0.216306 121.631 0.616162 1.10257 99 36 61 38 98 96 24 72 66 138 78 
2 1000 1 0.773023 177.302 0.589109 0.934887 202 185 119 83 186 193 64 129 31 160 228 
2 1000 2 -0.278082 72.1918 0.666667 1.00133 72 79 48 24 80 76 20 56 58 114 83 
2 1000 3 -1.88371 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 1000 4 0.622882 162.288 0.587629 0.910994 194 105 114 80 168 175 40 135 37 172 165 
2 1000 5 0.239822 123.982 0.74026 1.23376 77 83 57 20 98 77 15 62 69 131 108 
2 1000 6 1.18551 218.551 0.603053 0.909584 262 339 158 104 238 261 78 183 49 232 347 
2 1000 7 -1.57784 0 0 0 4 5 0 4 0 5 2 3 0 3 2 
2 1000 8 -1.1187 0 0 0 163 153 0 163 0 154 75 79 0 79 78 
2 1000 9 0.072716 107.272 0.474104 0.598828 251 355 119 132 148 252 77 175 35 210 288 
2 1000 10 -0.12393 87.607 0.618705 0.773207 139 58 86 53 115 127 35 92 56 148 105 
2 1000 11 -0.0593047 94.0695 0.536913 0.774013 149 115 80 69 118 149 55 94 40 134 135 
2 1000 12 -0.0339988 96.6001 0.563492 0.867925 126 38 71 55 107 105 23 82 72 154 85 
2 1000 13 1.53176 253.176 0.689815 1.07924 216 261 149 67 233 219 52 167 61 228 308 
2 1000 14 -2.67479 0 0 0 73 107 0 73 0 88 38 50 0 50 54 
2 1000 15 -0.338485 66.1515 0.50625 0.585019 160 136 81 79 106 150 48 102 53 155 145 
2 1000 16 0.829086 182.909 0.601036 0.973155 193 271 116 77 188 230 65 165 57 222 250 
2 1000 17 0.095809 109.581 0.685185 1.00727 108 88 74 34 125 109 31 78 60 138 122 
2 1000 18 -0.439413 56.0587 0.369159 0.415159 214 206 79 135 96 203 78 125 31 156 174 
2 1000 19 -1.69463 0 0 0 52 14 0 52 0 50 21 29 0 29 9 
2 1000 20 0.24495 124.495 0.483871 0.801913 186 209 90 96 129 191 55 136 47 183 192 
2 1000 21 -2.62914 0 0 0 21 41 0 21 0 26 13 13 0 13 19 
2 1000 22 2.28934 328.934 0.652174 1.13049 253 258 165 88 259 262 73 189 74 263 303 
2 1000 23 -0.582925 41.7075 0.488372 0.653172 86 133 42 44 58 96 27 69 51 120 102 
2 1000 24 -0.770088 22.9912 0.666667 1.76915 3 3 2 1 2 3 1 2 63 65 3 
2 2000 0 1.34592 234.592 0.6875 1.0231 224 336 154 70 261 232 61 171 49 220 349 
2 2000 1 1.79882 279.882 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 2 0.358462 135.846 0.587912 0.854792 182 183 107 75 164 171 46 125 43 168 203 
2 2000 3 1.40241 240.241 0.611429 1.15712 175 279 107 68 173 172 46 126 38 164 279 
2 2000 4 -0.23735 76.265 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 5 -0.197955 80.2045 0.502793 0.618851 179 255 90 89 124 191 64 127 33 160 200 
2 2000 6 -1.06501 0 0 0 95 97 0 95 0 89 52 37 0 37 62 
2 2000 7 -0.86908 13.092 0.402597 0.290637 77 40 31 46 33 76 30 46 38 84 40 
2 2000 8 1.17831 217.831 0.7 1.15306 160 214 112 48 194 150 32 118 45 163 249 
2 2000 9 -1.04122 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 10 -0.622031 37.7969 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 11 -0.138874 86.1126 0.525926 0.778903 135 128 71 64 107 120 34 86 51 137 150 
2 2000 12 -0.651893 34.8107 0.49 0.516439 100 94 49 51 62 88 25 63 46 109 91 
2 2000 13 0.509227 150.923 0.567961 0.845689 206 298 117 89 163 218 54 164 48 212 276 
2 2000 14 0.527548 152.755 0.669173 1.06913 133 152 89 44 154 138 40 98 48 146 180 
2 2000 15 -0.0184345 98.1565 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 16 1.29735 229.735 0.658228 1.18501 158 202 104 54 184 159 32 127 64 191 240 
2 2000 17 0.176219 117.622 0.548913 0.779929 184 247 101 83 140 185 58 127 43 170 227 
2 2000 18 0.315872 131.587 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 19 0.0964922 109.649 0.672131 0.946683 122 165 82 40 129 129 34 95 49 144 170 
2 2000 20 0.827456 182.746 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 21 1.77032 277.032 0.601064 1.19145 188 283 113 75 186 193 50 143 62 205 267 
2 2000 22 -0.847533 15.2467 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 23 0.351592 135.159 0 -999 0 0 0 0 0 0 0 0 1 1 0 
2 2000 24 1.30872 230.872 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 0 -0.616756 38.3244 0.345865 0.44739 133 116 46 87 54 128 40 88 58 146 97 
2 3000 1 0.206612 120.661 0.631579 0.951357 133 151 84 49 140 134 41 93 93 186 157 
2 3000 2 0.736559 173.656 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 3 0.112287 111.229 0.478632 0.644377 234 276 112 122 160 222 75 147 72 219 256 
2 3000 4 -0.827202 17.2798 0.185185 0.192769 162 160 30 132 32 155 64 91 29 120 122 
2 3000 5 0.422624 142.262 0.657534 0.987034 146 123 96 50 146 137 26 111 82 193 171 
2 3000 6 -0.9126 8.74 0.109589 0.213849 73 19 8 65 9 65 29 36 11 47 21 
2 3000 7 1.78056 278.056 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 8 -0.175106 82.4894 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 9 0.0285651 102.857 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 10 -1.27931 0 0 0 158 163 0 158 0 154 73 81 0 81 92 
2 3000 11 -2.08284 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 12 -0.934988 6.50123 0.2 0.230127 50 22 10 40 12 46 22 24 26 50 16 
2 3000 13 0.45553 145.553 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 14 -0.477076 52.2924 0.350962 0.401798 208 177 73 135 90 197 68 129 46 175 166 
2 3000 15 0.554864 155.486 0.608696 0.916009 184 209 112 72 166 185 42 143 68 211 216 
2 3000 16 -0.72264 27.736 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 17 2.00175 300.175 0.742081 1.15192 221 285 164 57 265 229 62 167 87 254 326 
2 3000 18 0.0676177 106.762 0.558282 0.791526 163 143 91 72 129 151 45 106 65 171 172 
2 3000 19 0.465746 146.575 0.632075 0.81754 212 230 134 78 191 207 63 144 66 210 236 
2 3000 20 -0.431509 56.8491 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 21 -1.36367 0 0 0 12 6 0 12 0 13 8 5 0 5 3 
2 3000 22 1.12633 212.633 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 23 1.46053 246.053 0.640496 1.0083 242 346 155 87 245 247 72 175 76 251 351 
2 3000 24 -2.50695 0 0 0 93 105 0 93 0 95 49 46 0 46 56 
2 4000 0 1.04726 204.726 0.669355 1.24557 124 153 83 41 154 118 24 94 60 154 180 
2 4000 1 -0.508125 49.1875 0.434783 0.468034 161 262 70 91 97 168 56 112 38 150 200 
2 4000 2 -1.68002 0 0 0 97 112 0 97 0 93 54 39 0 39 75 
2 4000 3 -0.819134 18.0866 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 4 0.495861 149.586 0.702703 1.14807 111 107 78 33 129 104 20 84 56 140 149 
2 4000 5 0.392503 139.25 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 6 -0.0390558 96.0944 0.6 0.750461 160 222 96 64 133 167 42 125 43 168 203 
2 4000 7 -1.4853 0 0 0 98 118 0 98 0 94 57 37 0 37 74 
2 4000 8 -0.579318 42.0682 0.431655 0.464667 139 182 60 79 77 149 46 103 28 131 154 
2 4000 9 0.83081 183.081 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 10 -0.421717 57.8283 0.590909 0.793101 88 17 52 36 72 74 20 54 40 94 57 
2 4000 11 -0.912308 8.76917 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 12 -0.247024 75.2976 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 13 -1.44337 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 14 1.04901 204.901 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 15 -0.565656 43.4344 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 16 0.834836 183.484 0.728916 1.05003 166 175 121 45 187 165 41 124 63 187 211 
2 4000 17 0.126032 112.603 0.5 0.898657 138 157 69 69 112 135 38 97 35 132 155 
2 4000 18 1.29271 229.271 0.629442 1.07571 197 236 124 73 218 190 47 143 51 194 264 
2 4000 19 1.10517 210.517 0.615 1.02562 200 257 123 77 192 196 59 137 35 172 267 
2 4000 20 1.77534 277.534 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 21 0.406957 140.696 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 22 1.30295 230.295 0.680272 1.22077 147 176 100 47 176 152 37 115 53 168 202 
2 4000 23 -0.276749 72.3251 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 24 0.377723 137.772 0.715517 1.08579 116 123 83 33 130 118 19 99 58 157 148 
2 5000 0 -1.50049 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 1 -0.580936 41.9063 0.383333 0.517662 120 148 46 74 63 131 45 86 29 115 114 
2 5000 2 0.204218 120.422 0.617188 0.969495 128 172 79 49 124 143 44 99 55 154 161 
2 5000 3 1.25509 225.509 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 4 -1.24279 0 0 0 99 99 0 99 0 88 51 37 0 37 55 
2 5000 5 -0.950119 4.98812 0.380952 0.383877 21 54 8 13 10 28 12 16 24 40 37 
2 5000 6 0.507154 150.715 0.634146 0.957789 164 193 104 60 174 172 51 121 27 148 223 
