sim gen PatchID NewPatchID ID Age AgeRecruit BreedPerf Disp DispProba FailInterc SucInterc FailSlope SucSlope NbProspPatch
0 0 1 1 130 10 2 0 0 0 0.560384 0.532817 -9999 -9999 0
0 0 1 1 132 6 2 1 0 0 0.96885 0.563119 -9999 -9999 11
0 0 1 1 133 9 5 1 0 0 0.122045 0.496832 -9999 -9999 20
0 0 1 17 134 7 2 1 1 0.813245 0.812391 0.813245 -9999 -9999 22
0 0 1 17 135 9 7 1 1 0.749599 0.667619 0.749599 -9999 -9999 20
0 0 1 22 136 13 3 1 1 0.482062 0.346437 0.482062 -9999 -9999 18
0 0 1 1 137 11 6 1 0 0 0.250947 0.175594 -9999 -9999 20
0 0 1 1 138 14 8 1 0 0 0.59115 0.260316 -9999 -9999 7
0 0 1 18 140 6 2 0 1 0.703268 0.703268 0.0551314 -9999 -9999 11
0 0 1 1 141 11 3 0 0 0 0.264581 0.595441 -9999 -9999 13
0 0 1 19 143 12 2 1 1 0.162183 0.308382 0.162183 -9999 -9999 4
0 0 1 1 144 8 2 0 0 0 0.638316 0.301893 -9999 -9999 1
0 0 1 1 150 10 8 1 0 0 0.311851 0.459108 -9999 -9999 1
0 0 1 1 151 13 7 0 0 0 0.491738 0.980433 -9999 -9999 8
0 0 1 1 152 16 5 0 0 0 0.014141 0.776759 -9999 -9999 20
0 0 1 17 153 12 4 0 1 0.259467 0.259467 0.395396 -9999 -9999 6
0 0 1 14 154 12 3 1 1 0.903217 0.557277 0.903217 -9999 -9999 17
0 0 1 1 155 6 2 1 0 0 0.469045 0.728528 -9999 -9999 3
0 0 1 1 157 6 6 0 0 0 0.692798 0.76002 -9999 -9999 10
0 0 1 1 160 14 5 0 0 0 0.19518 0.0978069 -9999 -9999 12
0 0 1 1 161 14 2 0 0 0 0.0568223 0.642744 -9999 -9999 18
0 0 1 1 164 10 2 0 0 0 0.205731 0.086273 -9999 -9999 6
0 0 1 15 166 16 4 1 1 0.705545 0.158355 0.705545 -9999 -9999 1
0 0 1 14 167 12 3 1 1 0.79136 0.241776 0.79136 -9999 -9999 11
0 0 1 18 170 14 5 0 1 0.633859 0.633859 0.964849 -9999 -9999 4
0 0 1 5 173 11 7 0 1 0.107476 0.107476 0.892144 -9999 -9999 5
0 0 1 18 175 10 7 1 1 0.451281 0.13716 0.451281 -9999 -9999 23
0 0 1 1 176 11 2 0 0 0 0.0379548 0.467072 -9999 -9999 4
0 0 1 0 178 12 5 1 1 0.239925 0.828812 0.239925 -9999 -9999 9
0 0 1 17 182 5 3 1 1 0.630698 0.87036 0.630698 -9999 -9999 17
0 0 1 17 186 11 9 0 1 0.297519 0.297519 0.891534 -9999 -9999 24
0 0 1 1 188 4 2 1 0 0 0.226709 0.314985 -9999 -9999 8
0 0 1 21 189 10 7 0 1 0.286065 0.286065 0.682676 -9999 -9999 2
0 0 1 1 191 16 3 0 0 0 0.0640696 0.478096 -9999 -9999 18
0 0 1 1 192 13 5 0 0 0 0.606933 0.0891806 -9999 -9999 19
0 0 1 20 193 8 6 1 1 0.696203 0.471839 0.696203 -9999 -9999 5
0 0 1 21 194 12 6 0 1 0.667142 0.667142 0.996008 -9999 -9999 5
0 0 1 17 195 11 6 0 1 0.822459 0.822459 0.577322 -9999 -9999 17
0 0 1 0 197 6 5 1 1 0.89133 0.769715 0.89133 -9999 -9999 19
0 0 1 17 198 9 6 0 1 0.440235 0.440235 0.134786 -9999 -9999 22
0 0 1 1 199 14 5 0 0 0 0.156551 0.731141 -9999 -9999 7
0 0 1 1 200 8 6 1 0 0 0.283692 0.222879 -9999 -9999 11
0 0 1 17 2616 1 1 0 1 0.271941 0.271941 0.981126 -9999 -9999 23
0 0 2 2 201 16 4 1 0 0 0.565975 0.635845 -9999 -9999 12
0 0 2 2 203 9 6 1 0 0 0.0613768 0.214935 -9999 -9999 7
0 0 2 17 204 5 2 1 1 0.748791 0.0329723 0.748791 -9999 -9999 24
0 0 2 2 205 9 1 1 0 0 0.204847 0.303451 -9999 -9999 17
0 0 2 17 206 10 4 0 1 0.758523 0.758523 0.256622 -9999 -9999 12
0 0 2 21 209 7 3 0 1 0.217481 0.217481 0.960106 -9999 -9999 15
0 0 2 17 211 9 6 0 1 0.881378 0.881378 0.0536479 -9999 -9999 18
0 0 2 24 213 14 7 0 1 0.460277 0.460277 0.444566 -9999 -9999 2
0 0 2 11 214 10 4 1 1 0.753018 0.413535 0.753018 -9999 -9999 0
0 0 2 2 216 9 5 1 0 0 0.196675 0.44043 -9999 -9999 19
0 0 2 2 218 14 6 1 0 0 0.342995 0.278142 -9999 -9999 17
0 0 2 2 221 9 2 0 0 0 0.0512971 0.00183341 -9999 -9999 16
0 0 2 2 222 10 6 1 0 0 0.547511 0.623326 -9999 -9999 8
0 0 2 2 224 11 5 1 0 0 0.662299 0.617568 -9999 -9999 8
0 0 2 14 226 7 1 1 1 0.237163 0.621692 0.237163 -9999 -9999 5
0 0 2 2 227 12 4 1 0 0 0.335873 0.438034 -9999 -9999 9
0 0 2 17 228 14 6 1 1 0.965455 0.0156146 0.965455 -9999 -9999 11
0 0 2 24 229 10 4 1 1 0.745139 0.878127 0.745139 -9999 -9999 4
0 0 2 14 230 15 7 0 1 0.463958 0.463958 0.558827 -9999 -9999 15
0 0 2 2 232 13 4 1 0 0 0.779711 0.706927 -9999 -9999 13
0 0 2 14 233 8 8 0 1 0.980371 0.980371 0.561059 -9999 -9999 14
0 0 2 0 238 8 6 1 1 0.916798 0.420214 0.916798 -9999 -9999 1
0 0 2 2 239 8 4 1 0 0 0.556203 0.499647 -9999 -9999 1
0 0 2 17 242 8 4 1 1 0.99631 0.639214 0.99631 -9999 -9999 22
0 0 2 2 243 13 4 1 0 0 0.955039 0.0536678 -9999 -9999 2
0 0 2 2 246 5 3 0 0 0 0.513718 0.0267641 -9999 -9999 13
0 0 2 2 247 16 7 0 0 0 0.0323731 0.965885 -9999 -9999 18
0 0 2 2 248 4 1 1 0 0 0.425463 0.425293 -9999 -9999 23
0 0 2 14 249 15 7 1 1 0.835618 0.0310342 0.835618 -9999 -9999 11
0 0 2 17 250 9 6 1 1 0.66986 0.952248 0.66986 -9999 -9999 4
0 0 2 2 251 16 1 1 0 0 0.250485 0.675476 -9999 -9999 7
0 0 2 17 252 6 4 1 1 0.77285 0.39792 0.77285 -9999 -9999 8
0 0 2 17 253 6 5 1 1 0.808347 0.64211 0.808347 -9999 -9999 8
0 0 2 2 254 9 5 1 0 0 0.800078 0.459639 -9999 -9999 5
0 0 2 2 256 11 8 0 0 0 0.393084 0.758301 -9999 -9999 0
0 0 2 2 257 13 7 1 0 0 0.370397 0.274926 -9999 -9999 8
0 0 2 17 258 8 4 1 1 0.780199 0.41608 0.780199 -9999 -9999 14
0 0 2 10 260 12 8 1 1 0.884572 0.0658428 0.884572 -9999 -9999 1
0 0 2 2 261 7 5 1 0 0 0.437289 0.279743 -9999 -9999 17
0 0 2 21 262 5 2 1 1 0.40732 0.241553 0.40732 -9999 -9999 5
0 0 2 2 265 8 3 1 0 0 0.740852 0.167977 -9999 -9999 23
0 0 2 13 266 11 7 1 1 0.385156 0.847837 0.385156 -9999 -9999 0
0 0 2 2 268 16 5 0 0 0 0.547911 0.960926 -9999 -9999 24
0 0 2 21 269 12 1 1 1 0.792898 0.492157 0.792898 -9999 -9999 21
0 0 2 2 270 14 7 0 0 0 0.0278214 0.669251 -9999 -9999 2
0 0 2 2 271 16 3 1 0 0 0.578677 0.144158 -9999 -9999 13
0 0 2 2 273 16 5 1 0 0 0.0377329 0.795275 -9999 -9999 16
0 0 2 2 274 14 4 1 0 0 0.474309 0.22377 -9999 -9999 16
0 0 2 14 275 11 4 1 1 0.743501 0.931027 0.743501 -9999 -9999 10
0 0 2 2 276 14 5 1 0 0 0.0341704 0.0894287 -9999 -9999 4
0 0 2 17 277 11 5 1 1 0.673029 0.907677 0.673029 -9999 -9999 18
0 0 2 5 280 10 5 1 1 0.69978 0.871321 0.69978 -9999 -9999 0
0 0 2 2 281 9 5 1 0 0 0.0661775 0.915187 -9999 -9999 18
0 0 2 2 282 10 5 0 0 0 0.727509 0.622086 -9999 -9999 10
0 0 2 2 283 12 6 1 0 0 0.394919 0.248074 -9999 -9999 17
0 0 2 2 284 9 3 1 0 0 0.500678 0.763171 -9999 -9999 19
0 0 2 14 285 16 5 0 1 0.811713 0.811713 0.771326 -9999 -9999 9
0 0 2 2 286 16 6 0 0 0 0.362713 0.585692 -9999 -9999 12
0 0 2 2 287 9 6 1 0 0 0.584922 0.174329 -9999 -9999 4
0 0 2 17 290 11 6 0 1 0.610111 0.610111 0.469098 -9999 -9999 12
0 0 2 8 291 11 4 0 1 0.537852 0.537852 0.406486 -9999 -9999 4
0 0 2 2 295 9 4 0 0 0 0.0515828 0.840171 -9999 -9999 0
0 0 2 2 296 9 7 0 0 0 0.351174 0.35989 -9999 -9999 15
0 0 2 2 297 5 2 1 0 0 0.22173 0.825116 -9999 -9999 4
0 0 2 14 298 4 3 1 1 0.152211 0.235034 0.152211 -9999 -9999 10
0 0 2 2 300 7 4 1 0 0 0.108109 0.348844 -9999 -9999 21
0 0 2 14 2674 1 1 0 1 0.662299 0.662299 0.617568 -9999 -9999 9
0 0 2 14 2701 1 1 0 1 0.64211 0.64211 0.808347 -9999 -9999 8
0 0 3 3 301 13 5 0 0 0 0.166466 0.815256 -9999 -9999 0
0 0 3 5 302 10 6 0 1 0.987551 0.987551 0.845211 -9999 -9999 3
0 0 3 23 303 15 4 1 1 0.987607 0.28905 0.987607 -9999 -9999 20
0 0 3 3 309 9 0 1 0 0 0.299199 0.679048 -9999 -9999 6
0 0 3 14 310 14 5 1 1 0.741092 0.641668 0.741092 -9999 -9999 2
0 0 3 17 311 10 7 1 1 0.865472 0.0637769 0.865472 -9999 -9999 10
0 0 3 23 313 14 1 1 1 0.678921 0.200853 0.678921 -9999 -9999 6
0 0 3 14 315 8 4 1 1 0.268913 0.46399 0.268913 -9999 -9999 8
0 0 3 3 319 3 2 1 0 0 0.812448 0.352854 -9999 -9999 19
0 0 3 3 322 10 8 1 0 0 0.383783 0.569344 -9999 -9999 18
0 0 3 3 324 12 6 0 0 0 0.838947 0.326705 -9999 -9999 21
0 0 3 8 325 6 4 1 1 0.474011 0.626447 0.474011 -9999 -9999 2
0 0 3 14 326 7 5 0 1 0.760515 0.760515 0.587754 -9999 -9999 4
0 0 3 3 327 5 3 1 0 0 0.88736 0.110519 -9999 -9999 10
0 0 3 17 328 8 2 1 1 0.672442 0.937377 0.672442 -9999 -9999 20
0 0 3 21 329 14 8 1 1 0.521645 0.601589 0.521645 -9999 -9999 3
0 0 3 14 330 9 1 0 1 0.265278 0.265278 0.740958 -9999 -9999 23
0 0 3 17 335 8 6 1 1 0.66744 0.847607 0.66744 -9999 -9999 19
0 0 3 3 336 10 6 1 0 0 0.453474 0.420205 -9999 -9999 13
0 0 3 3 337 12 9 0 0 0 0.108005 0.883621 -9999 -9999 11
0 0 3 3 338 2 2 0 0 0 0.404884 0.315262 -9999 -9999 13
0 0 3 23 339 7 5 1 1 0.891339 0.480198 0.891339 -9999 -9999 5
0 0 3 5 341 6 4 0 1 0.632496 0.632496 0.959474 -9999 -9999 8
0 0 3 3 345 13 3 1 0 0 0.000292067 0.817903 -9999 -9999 23
0 0 3 3 346 11 7 0 0 0 0.188391 0.935622 -9999 -9999 16
0 0 3 17 347 8 3 1 1 0.638587 0.00122357 0.638587 -9999 -9999 16
0 0 3 3 348 12 4 0 0 0 0.408511 0.682423 -9999 -9999 20
0 0 3 3 349 6 5 1 0 0 0.434765 0.142231 -9999 -9999 9
0 0 3 17 350 16 6 1 1 0.519022 0.990053 0.519022 -9999 -9999 19
0 0 3 3 351 9 3 0 0 0 0.0318897 0.669638 -9999 -9999 1
0 0 3 3 352 13 4 0 0 0 0.696512 0.640575 -9999 -9999 6
0 0 3 18 353 8 5 0 1 0.754824 0.754824 0.589134 -9999 -9999 3
0 0 3 3 354 6 4 1 0 0 0.835159 0.542991 -9999 -9999 7
0 0 3 3 355 13 7 0 0 0 0.762665 0.911752 -9999 -9999 9
0 0 3 18 356 9 8 1 1 0.844419 0.177341 0.844419 -9999 -9999 9
0 0 3 3 358 5 2 1 0 0 0.142227 0.664649 -9999 -9999 7
0 0 3 3 361 10 7 0 0 0 0.292339 0.664436 -9999 -9999 2
0 0 3 3 362 16 2 0 0 0 0.176268 0.337568 -9999 -9999 13
0 0 3 3 363 11 7 0 0 0 0.123862 0.3823 -9999 -9999 23
0 0 3 0 365 11 4 1 1 0.612977 0.338826 0.612977 -9999 -9999 3
0 0 3 21 366 13 7 0 1 0.819551 0.819551 0.875481 -9999 -9999 14
0 0 3 3 369 15 3 1 0 0 0.676585 0.548797 -9999 -9999 6
0 0 3 3 370 13 5 1 0 0 0.0893947 0.00225971 -9999 -9999 2
0 0 3 17 371 9 7 1 1 0.617604 0.180772 0.617604 -9999 -9999 18
0 0 3 3 374 6 2 1 0 0 0.0233098 0.49261 -9999 -9999 19
0 0 3 3 377 9 3 1 0 0 0.157967 0.3736 -9999 -9999 24
0 0 3 3 378 11 2 1 0 0 0.446497 0.268976 -9999 -9999 24
0 0 3 14 380 14 10 1 1 0.806101 0.727043 0.806101 -9999 -9999 1
0 0 3 17 381 6 3 1 1 0.926408 0.625033 0.926408 -9999 -9999 15
0 0 3 3 383 6 5 0 0 0 0.647792 0.100054 -9999 -9999 9
0 0 3 18 386 15 4 0 1 0.305371 0.305371 0.261559 -9999 -9999 8
0 0 3 3 390 5 3 1 0 0 0.919204 0.194232 -9999 -9999 8
0 0 3 3 391 13 7 1 0 0 0.0606219 0.0715083 -9999 -9999 0
0 0 3 3 392 11 7 1 0 0 0.41087 0.233267 -9999 -9999 20
0 0 3 14 393 14 9 1 1 0.689946 0.188804 0.689946 -9999 -9999 9
0 0 3 3 395 13 4 1 0 0 0.972319 0.135484 -9999 -9999 21
0 0 3 17 397 9 5 0 1 0.20989 0.20989 0.304025 -9999 -9999 9
0 0 3 3 398 8 5 1 0 0 0.384257 0.107015 -9999 -9999 1
0 0 3 3 399 2 1 0 0 0 0.575411 0.542591 -9999 -9999 21
0 0 3 17 2776 1 1 0 1 0.990053 0.990053 0.519022 -9999 -9999 19
0 0 4 5 402 11 5 0 1 0.158424 0.158424 0.0418587 -9999 -9999 1
0 0 4 4 403 11 8 1 0 0 0.267676 0.421198 -9999 -9999 17
0 0 4 5 404 13 3 0 1 0.856579 0.856579 0.501486 -9999 -9999 1
0 0 4 4 405 11 4 1 0 0 0.475976 0.700203 -9999 -9999 9
0 0 4 4 408 12 4 1 0 0 0.050221 0.731037 -9999 -9999 17
0 0 4 4 409 13 4 1 0 0 0.139183 0.0497582 -9999 -9999 16
0 0 4 4 410 15 10 0 0 0 0.0315272 0.396119 -9999 -9999 4
0 0 4 17 411 5 3 1 1 0.777454 0.659761 0.777454 -9999 -9999 14
0 0 4 4 412 8 4 1 0 0 0.372025 0.106931 -9999 -9999 23
0 0 4 4 413 11 5 1 0 0 0.219491 0.266445 -9999 -9999 20
0 0 4 13 414 4 3 1 1 0.110003 0.703491 0.110003 -9999 -9999 1
0 0 4 17 415 5 3 1 1 0.833783 0.889782 0.833783 -9999 -9999 4
0 0 4 14 417 16 3 1 1 0.956236 0.152308 0.956236 -9999 -9999 22
0 0 4 17 418 9 3 1 1 0.995759 0.249756 0.995759 -9999 -9999 13
0 0 4 18 419 16 4 1 1 0.840803 0.152243 0.840803 -9999 -9999 8
0 0 4 4 424 6 4 1 0 0 0.562656 0.162998 -9999 -9999 1
0 0 4 4 425 12 4 0 0 0 0.115343 0.817592 -9999 -9999 13
0 0 4 4 426 6 3 1 0 0 0.856066 0.0272305 -9999 -9999 19
0 0 4 18 427 14 8 1 1 0.418918 0.777222 0.418918 -9999 -9999 16
0 0 4 4 429 3 2 0 0 0 0.0852384 0.24775 -9999 -9999 21
0 0 4 4 430 16 7 0 0 0 0.333024 0.839676 -9999 -9999 13
0 0 4 2 431 5 4 1 1 0.408647 0.557879 0.408647 -9999 -9999 5
0 0 4 4 432 4 4 0 0 0 0.734783 0.212679 -9999 -9999 9
0 0 4 18 433 7 1 1 1 0.393515 0.369043 0.393515 -9999 -9999 14
0 0 4 4 435 7 4 1 0 0 0.833914 0.444222 -9999 -9999 12
0 0 4 18 436 15 6 1 1 0.560043 0.801848 0.560043 -9999 -9999 5
0 0 4 14 437 4 3 1 1 0.332021 0.308523 0.332021 -9999 -9999 2
0 0 4 20 440 4 4 0 1 0.472388 0.472388 0.322686 -9999 -9999 0
0 0 4 4 441 10 5 1 0 0 0.330749 0.686478 -9999 -9999 22
0 0 4 4 442 10 3 0 0 0 0.123865 0.084867 -9999 -9999 16
0 0 4 4 444 16 2 1 0 0 0.0321719 0.488926 -9999 -9999 23
0 0 4 4 445 6 3 1 0 0 0.831956 0.448866 -9999 -9999 22
0 0 4 14 446 9 6 1 1 0.977918 0.884321 0.977918 -9999 -9999 11
0 0 4 4 450 3 2 1 0 0 0.765132 0.382967 -9999 -9999 3
0 0 4 4 452 16 3 1 0 0 0.389065 0.0856337 -9999 -9999 18
