sim gen PatchID env.qual K succrate ExpOff Nadult Nimmat Nsuc Nfail Njuv NpreDisp NDisp Nstay Nimmigr Nadfinal Nimmatfin
2 2000 18 -0.901422 9.85785 0.125 0.161793 112 154 14 98 14 125 100 25 24 49 78 
2 2000 19 -0.941727 5.82732 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 2000 20 0.852747 185.275 0.637363 1.00892 182 174 116 66 186 185 113 72 135 207 193 
2 2000 21 0.38755 138.755 0.616541 1.02118 133 103 82 51 120 125 81 44 134 178 127 
2 2000 22 1.03518 203.518 0.626374 1.05582 182 199 114 68 183 177 108 69 146 215 221 
2 2000 23 -1.19747 0 0 0 164 219 0 164 0 174 149 25 0 25 122 
2 2000 24 0.126167 112.617 0.535714 0.802637 168 244 90 78 139 185 114 71 123 194 221 
2 3000 0 -0.327126 67.2874 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 1 0.0432085 104.321 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 2 2.17198 317.198 0.710983 1.29416 173 253 123 50 224 189 103 86 88 174 246 
2 3000 3 -0.671601 32.8399 0.5 0.707452 60 68 30 30 44 63 47 16 62 78 52 
2 3000 4 1.0185 201.85 0.622642 1.11875 159 207 99 60 164 164 87 77 71 148 217 
2 3000 5 0.420561 142.056 0.763158 1.10957 114 179 87 27 156 117 68 49 85 134 197 
2 3000 6 0.247342 124.734 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 7 -0.317988 68.2012 0.556604 0.783017 106 162 59 47 80 109 68 41 59 100 128 
2 3000 8 -1.19774 0 0 0 138 34 0 138 0 120 103 17 0 17 20 
2 3000 9 0.472726 147.273 0.700935 1.15838 107 163 75 32 130 104 62 42 72 114 178 
2 3000 10 0.156145 115.615 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 11 -0.870672 12.9328 0.7 1.12789 10 18 7 3 8 12 6 6 78 84 13 
2 3000 12 -1.29382 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 13 -0.653825 34.6175 0.375 0.530059 96 160 36 60 41 101 75 26 49 75 105 
2 3000 14 1.35776 235.776 0.676471 1.26838 136 223 92 44 171 157 83 74 73 147 225 
2 3000 15 1.61786 261.786 0.719178 1.28394 146 191 105 41 186 141 81 60 70 130 227 
2 3000 16 0.750693 175.069 0.706294 1.10082 143 166 101 42 159 141 80 61 70 131 193 
2 3000 17 0.787411 178.741 0.680328 1.18867 122 135 83 39 137 121 67 54 85 139 155 
2 3000 18 0.864985 186.499 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 19 -0.730516 26.9484 0.268456 0.306322 149 2 40 109 46 128 98 30 30 60 30 
2 3000 20 -2.26379 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 3000 21 -1.24308 0 0 -999 0 4 0 0 0 0 0 0 0 0 0 
2 3000 22 -0.791336 20.8664 0.916667 1.26977 12 70 11 1 17 20 12 8 118 126 50 
2 3000 23 0.73972 173.972 0.739726 1.08742 146 216 108 38 178 151 73 78 103 181 245 
2 3000 24 -0.500195 49.9805 0.514852 0.662079 101 3 52 49 68 91 52 39 52 91 45 
2 4000 0 -1.59731 0 0 0 4 25 0 4 0 12 11 1 0 1 10 
2 4000 1 -0.453669 54.6331 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 2 0.791785 179.179 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 3 1.10131 210.131 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 4 -1.05201 0 0 0 7 41 0 7 0 16 14 2 0 2 18 
2 4000 5 -1.08447 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 6 0.389375 138.938 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 7 0.910823 191.082 0.629412 1.05839 170 172 107 63 166 182 118 64 103 167 196 
2 4000 8 0.181083 118.108 0.62406 0.940696 133 223 83 50 135 147 91 56 104 160 200 
2 4000 9 -0.534039 46.5961 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 10 -0.0151562 98.4844 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 11 -0.364641 63.5359 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 12 -0.170681 82.9319 0.586667 0.71207 150 190 88 62 116 157 100 57 99 156 185 
2 4000 13 0.22879 122.879 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 14 -0.448039 55.1961 0.481132 0.684832 106 94 51 55 71 95 59 36 87 123 88 
2 4000 15 0.638948 163.895 0.597222 0.862843 216 255 129 87 186 215 128 87 113 200 273 
2 4000 16 0.0429803 104.298 0.557047 0.82352 149 130 83 66 124 137 79 58 115 173 149 
2 4000 17 0.909899 190.99 0.739394 1.07301 165 210 122 43 191 178 109 69 126 195 223 
2 4000 18 1.08324 208.324 0.637427 1.09839 171 218 109 62 168 174 113 61 108 169 206 
2 4000 19 1.12965 212.965 0.647059 1.16385 153 192 99 54 168 151 100 51 106 157 229 
2 4000 20 1.65159 265.159 0.666667 1.17546 186 229 124 62 223 203 122 81 137 218 254 
2 4000 21 -0.77802 22.198 0.3625 0.434412 80 100 29 51 37 78 55 23 69 92 87 
2 4000 22 -0.302348 69.7652 0.413408 0.560892 179 221 74 105 96 179 125 54 75 129 188 
2 4000 23 -1.23075 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 4000 24 0.83321 183.321 0.645833 0.976876 192 290 124 68 208 210 136 74 118 192 286 
2 5000 0 -1.13527 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 1 -0.730349 26.965 0.370787 0.465055 89 153 33 56 43 100 79 21 69 90 104 
2 5000 2 0.207064 120.706 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 3 0.596122 159.612 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 4 0.387597 138.76 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 5 -0.736184 26.3816 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 6 -1.62782 0 0 0 1 1 0 1 0 1 0 1 0 1 1 
2 5000 7 0.532751 153.275 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 8 -0.676732 32.3268 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 9 0.429748 142.975 0.635359 0.882629 181 255 115 66 173 195 111 84 110 194 250 
2 5000 10 0.0429889 104.299 0.533742 0.780392 163 209 87 76 128 162 98 64 93 157 202 
2 5000 11 0.799437 179.944 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 12 -0.0736464 92.6354 0.625 0.810333 136 184 85 51 124 149 93 56 108 164 159 
2 5000 13 -1.28997 0 0 0 107 49 0 107 0 99 90 9 0 9 31 
2 5000 14 1.24244 224.244 0.636816 1.05466 201 319 128 73 198 208 126 82 112 194 308 
2 5000 15 0.359306 135.931 0.511765 0.888637 170 190 87 83 131 175 112 63 97 160 171 
2 5000 16 0.868714 186.871 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 5000 17 -1.42483 0 0 0 5 90 0 5 0 11 10 1 0 1 55 
2 5000 18 0.327697 132.77 0.664 1.03014 125 66 83 42 126 126 68 58 114 172 123 
2 5000 19 -0.718033 28.1967 0.27907 0.358744 129 106 36 93 40 120 96 24 46 70 81 
2 5000 20 -0.518258 48.1742 0.360902 0.5318 133 71 48 85 58 118 87 31 71 102 77 
2 5000 21 0.207635 120.763 0.707143 0.92623 140 50 99 41 145 128 66 62 151 213 113 
2 5000 22 -0.482699 51.7301 0.426573 0.531301 143 125 61 82 73 138 96 42 74 116 117 
2 5000 23 -0.86484 13.516 0.478261 0.454197 46 66 22 24 25 50 35 15 100 115 50 
2 5000 24 -0.0221838 97.7816 0.562963 0.840115 135 220 76 59 123 142 78 64 100 164 210 
2 6000 0 -1.75217 0 0 -999 0 1 0 0 0 0 0 0 0 0 0 
2 6000 1 1.22696 222.696 0.647887 1.02226 213 286 138 75 235 215 115 100 120 220 297 
2 6000 2 0.0149254 101.493 0.656566 1.01243 99 98 65 34 99 95 50 45 108 153 102 
2 6000 3 0.993896 199.39 0.53937 0.879551 254 282 137 117 211 254 153 101 91 192 289 
2 6000 4 -0.824866 17.5134 0.135135 0.17296 185 196 25 160 29 186 162 24 28 52 131 
2 6000 5 0.850009 185.001 0.663317 0.963544 199 321 132 67 207 212 113 99 99 198 303 
2 6000 6 0.175596 117.56 0.57619 0.717791 210 216 121 89 164 204 122 82 102 184 217 
2 6000 7 0.435219 143.522 0.550459 0.793987 218 327 120 98 182 223 129 94 80 174 310 
2 6000 8 -0.460165 53.9835 0.430556 0.545333 144 152 62 82 84 137 95 42 76 118 133 
2 6000 9 1.13822 213.822 0.585657 0.920018 251 191 147 104 217 225 124 101 82 183 253 
2 6000 10 0.932931 193.293 0.615 0.982947 200 65 123 77 211 186 94 92 89 181 147 
2 6000 11 -0.584816 41.5184 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 6000 12 0.973295 197.33 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 6000 13 2.40404 340.404 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 6000 14 1.34763 234.763 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 6000 15 0.310995 131.099 0.624204 0.910099 157 178 98 59 159 155 86 69 114 183 171 
2 6000 16 -1.25192 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 6000 17 -0.711221 28.8779 1 1.75668 4 48 4 0 6 21 18 3 176 179 27 
2 6000 18 0.237434 123.743 0.704918 1.00709 122 192 86 36 126 124 62 62 137 199 173 
2 6000 19 1.30161 230.161 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 6000 20 -1.99683 0 0 0 1 0 0 1 0 1 1 0 1 1 0 
2 6000 21 -0.34299 65.701 0.391753 0.505974 194 271 76 118 104 199 135 64 67 131 235 
2 6000 22 -0.444549 55.5451 0.673913 1.094 46 75 31 15 46 39 20 19 109 128 75 
2 6000 23 1.86735 286.735 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 6000 24 -1.21143 0 0 -999 0 3 0 0 0 0 0 0 0 0 3 
2 7000 0 -0.62294 37.706 0 -999 0 28 0 0 0 1 1 0 0 0 20 
2 7000 1 0.294784 129.478 0.547414 0.716382 232 289 127 105 172 225 132 93 149 242 262 
2 7000 2 -0.668743 33.1257 0.292683 0.424346 123 59 36 87 44 106 79 27 100 127 66 
2 7000 3 -1.19158 0 0 0 2 94 0 2 0 17 17 0 2 2 52 
2 7000 4 -0.640665 35.9335 0.284314 0.299529 204 282 58 146 69 212 165 47 102 149 201 
2 7000 5 -1.69955 0 0 -999 0 6 0 0 0 2 2 0 2 2 2 
2 7000 6 0.294182 129.418 0 -999 0 4 0 0 0 1 1 0 0 0 1 
2 7000 7 -1.16654 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 7000 8 -0.833541 16.6459 0.336842 0.298191 95 205 32 63 35 111 86 25 84 109 137 
2 7000 9 -1.00602 0 0 0 3 13 0 3 0 3 3 0 0 0 7 
2 7000 10 0.0578864 105.789 0.504762 0.669997 210 236 106 104 153 204 132 72 123 195 237 
2 7000 11 -0.418132 58.1868 0 -999 0 32 0 0 0 7 7 0 1 1 16 
2 7000 12 0.638696 163.87 0.626866 0.898237 201 223 126 75 187 193 105 88 166 254 249 
2 7000 13 -1.41625 0 0 0 64 129 0 64 0 67 65 2 0 2 74 
2 7000 14 0.693949 169.395 0.572072 0.865596 222 103 127 95 193 208 110 98 158 256 160 
2 7000 15 -0.189053 81.0947 0.336585 0.566908 205 12 69 136 86 182 130 52 109 161 58 
2 7000 16 1.43369 243.369 0.675325 1.02608 231 330 156 75 244 257 145 112 202 314 317 
2 7000 17 0.904006 190.401 0 -999 0 0 0 0 0 0 0 0 1 1 0 
2 7000 18 -0.262281 73.7719 0.512 0.742277 125 105 64 61 78 123 77 46 151 197 100 
2 7000 19 0.702817 170.282 0.587379 0.905076 206 204 121 85 187 200 106 94 168 262 236 
2 7000 20 -1.80952 0 0 0 100 163 0 100 0 111 110 1 0 1 90 
2 7000 21 0.517177 151.718 0.640212 0.890577 189 156 121 68 173 178 95 83 215 298 191 
2 7000 22 -1.09661 0 0 0 220 229 0 220 0 205 199 6 0 6 131 
2 7000 23 0.175664 117.566 0.507463 0.738097 201 205 102 99 148 192 119 73 153 226 203 
2 7000 24 -0.0740025 92.5997 0.493023 0.602079 215 248 106 109 142 224 146 78 146 224 224 
2 8000 0 0.0869076 108.691 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 1 -0.472937 52.7063 0 -999 0 1 0 0 0 0 0 0 0 0 1 
2 8000 2 -0.595923 40.4077 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 3 1.1604 216.04 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 4 0.224986 122.499 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 5 0.343433 134.343 0.61875 0.912834 160 247 99 61 136 179 109 70 105 175 213 
2 8000 6 0.205095 120.51 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 7 -0.971297 2.87025 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 8 -0.853499 14.6501 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 9 0.609859 160.986 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 10 1.57394 257.394 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 11 0.987779 198.778 0.615942 1.18047 138 1 85 53 142 128 68 60 127 187 88 
2 8000 12 -0.406786 59.3214 0.38255 0.569518 149 0 57 92 72 132 86 46 77 123 42 
2 8000 13 -0.908784 9.12163 1 1.50502 3 56 3 0 7 11 8 3 215 218 29 
2 8000 14 -0.943414 5.65863 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 15 0.144583 114.458 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 16 2.16732 316.732 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 17 -0.38634 61.366 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 18 -1.68253 0 0 0 1 39 0 1 0 11 11 0 0 0 18 
2 8000 19 0.717137 171.714 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 20 1.03028 203.028 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 8000 21 -1.04399 0 0 -999 0 6 0 0 0 2 2 0 0 0 3 
2 8000 22 -1.49247 0 0 0 184 268 0 184 0 180 179 1 0 1 167 
2 8000 23 -0.618833 38.1167 0.320988 0.380945 162 234 52 110 61 164 127 37 53 90 172 
2 8000 24 -0.681354 31.8646 0.445652 0.514507 92 71 41 51 52 102 65 37 78 115 63 
2 9000 0 0.362596 136.26 0.582418 0.85628 182 212 106 76 149 184 107 77 126 203 232 
2 9000 1 1.2526 225.26 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 2 0.0381272 103.813 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 3 -1.54409 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 4 -0.750138 24.9863 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 5 -0.972381 2.76188 0 -999 0 22 0 0 0 6 6 0 0 0 9 
2 9000 6 -0.558748 44.1252 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 7 -0.772165 22.7835 0 -999 0 37 0 0 0 11 11 0 0 0 12 
2 9000 8 1.76231 276.231 0.673367 1.16251 199 260 134 65 222 206 115 91 164 255 264 
2 9000 9 0.04245 104.245 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 10 0.831258 183.126 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 11 0.107411 110.741 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 12 -0.846968 15.3032 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 13 0.372948 137.295 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 14 -1.31963 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 15 -1.21295 0 0 0 116 91 0 116 0 112 109 3 0 3 54 
2 9000 16 -0.563119 43.6881 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 17 -0.737027 26.2973 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 18 -0.309182 69.0818 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 19 0.578075 157.807 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 20 0.0573965 105.74 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 21 -1.05303 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 9000 22 1.02265 202.265 0.656627 1.09847 166 227 109 57 193 171 91 80 160 240 220 
2 9000 23 -0.862022 13.7978 0.267857 0.219364 112 140 30 82 32 112 86 26 75 101 110 
2 9000 24 -1.56598 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 0 -0.382111 61.7889 0.267516 0.328849 314 114 84 230 99 286 221 65 113 178 128 
2 10000 1 0.671838 167.184 0.568841 0.754467 276 344 157 119 220 270 152 118 257 375 327 
2 10000 2 -1.97277 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 3 -1.47289 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 4 0.246825 124.682 0.455556 0.631812 270 270 123 147 158 267 170 97 162 259 245 
2 10000 5 -0.443415 55.6585 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 6 -0.797268 20.2732 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 7 -0.926638 7.3362 0.0967742 0.111716 124 185 12 112 12 141 132 9 37 46 111 
2 10000 8 0.130793 113.079 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 9 -1.83941 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 10 -1.20913 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 11 1.63103 263.103 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 12 1.21441 221.441 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 13 -1.49655 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 14 -1.66204 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 15 0.463028 146.303 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 16 1.16111 216.111 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 17 -0.913153 8.68473 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 18 0.500455 150.046 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 19 -0.80403 19.597 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 20 -0.74078 25.922 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 21 -1.54599 0 0 -999 0 40 0 0 0 8 8 0 0 0 23 
2 10000 22 -0.0865015 91.3499 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 23 1.32001 232.001 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 10000 24 1.77148 277.148 0.645283 1.02241 265 238 171 94 290 266 135 131 249 380 302 
2 11000 0 1.38271 238.271 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 1 -0.200502 79.9498 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 2 0.965052 196.505 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 3 -0.334171 66.5829 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 4 -0.240095 75.9905 0.766667 1.43391 30 120 23 7 43 42 22 20 156 176 89 
2 11000 5 0.192375 119.237 0.545852 0.684805 229 215 125 104 175 231 122 109 106 215 238 
2 11000 6 -0.460126 53.9874 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 7 -0.0216777 97.8322 0.435606 0.54076 264 162 115 149 154 255 155 100 77 177 178 
2 11000 8 0.121912 112.191 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 9 -1.52273 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 10 -0.525887 47.4113 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 11 -1.1736 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 12 -0.170157 82.9843 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 13 -0.26617 73.383 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 14 -0.680301 31.9699 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 15 0.0872101 108.721 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 16 0.16866 116.866 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 17 0.772592 177.259 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 18 1.09811 209.811 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 19 2.42459 342.459 0.657658 1.014 333 417 219 114 363 324 142 182 102 284 464 
2 11000 20 -0.608893 39.1107 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 21 -1.23423 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 22 -0.518263 48.1737 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 23 -0.0539529 94.6047 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 11000 24 -0.0239528 97.6047 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 0 -0.608637 39.1363 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 1 0.518223 151.822 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 2 -1.57923 0 0 0 31 1 0 31 0 28 28 0 0 0 1 
2 12000 3 -1.20091 0 0 -999 0 13 0 0 0 1 1 0 0 0 6 
2 12000 4 -1.00667 0 0 0 38 1 0 38 0 32 32 0 0 0 0 
2 12000 5 -0.357164 64.2836 0.472222 0.61727 144 334 68 76 90 160 103 57 14 71 234 
2 12000 6 -0.616105 38.3895 0.545455 0.931903 44 2 24 20 31 40 20 20 33 53 23 
2 12000 7 0.131513 113.151 0.837838 1.50716 37 3 31 6 51 33 6 27 40 67 31 
2 12000 8 1.18456 218.456 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 9 0.612099 161.21 0.903226 1.67744 31 5 28 3 55 28 7 21 37 58 30 
2 12000 10 -0.359148 64.0852 0.684211 0.914946 76 96 52 24 77 72 35 37 28 65 100 
2 12000 11 -1.5336 0 0 0 26 3 0 26 0 23 23 0 0 0 0 
2 12000 12 0.308813 130.881 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 13 1.31447 231.447 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 14 1.38884 238.884 0.828571 1.74442 35 1 29 6 56 25 6 19 27 46 37 
2 12000 15 1.25406 225.406 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 16 0.621631 162.163 0.725 1.60428 40 3 29 11 60 32 9 23 44 67 41 
2 12000 17 -0.796617 20.3383 0.633333 0.808065 30 1 19 11 25 26 11 15 34 49 13 
2 12000 18 -1.51154 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 19 -0.41288 58.712 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 20 0.68483 168.483 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 21 0.607039 160.704 0.766667 1.68538 30 50 23 7 49 30 11 19 35 54 55 
2 12000 22 0.758854 175.885 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 23 -0.366313 63.3687 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 12000 24 0.869232 186.923 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 0 0.0740247 107.402 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 1 2.21639 321.639 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 2 -0.307915 69.2085 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 3 -0.127811 87.2189 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 4 1.1252 212.52 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 5 -0.171221 82.8779 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 6 0.736536 173.654 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 7 -1.25479 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 8 -0.115446 88.4554 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 9 1.42285 242.285 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 10 0.49529 149.529 0.506224 0.765777 241 269 122 119 172 246 141 105 51 156 258 
2 13000 11 -0.250475 74.9525 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 12 0.911723 191.172 0.614634 0.965097 205 316 126 79 201 212 108 104 93 197 282 
2 13000 13 -0.470231 52.9769 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 14 1.4185 241.85 0.779412 1.28014 136 81 106 30 194 131 43 88 118 206 150 
2 13000 15 1.68276 268.276 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 16 -0.806557 19.3443 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 17 -0.418696 58.1304 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 18 0.198674 119.867 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 19 -0.66937 33.063 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 20 1.29279 229.279 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 21 1.55854 255.854 0.723529 1.20161 170 313 123 47 235 200 96 104 95 199 322 
2 13000 22 -0.859535 14.0465 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 13000 23 2.56931 356.931 0.717703 1.26139 209 220 150 59 265 198 75 123 106 229 283 
2 13000 24 -0.472753 52.7247 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 0 -0.277321 72.2679 0.533784 0.656182 148 155 79 69 118 135 69 66 62 128 156 
2 14000 1 -0.620919 37.9081 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 2 0.0627851 106.279 0.538922 0.777804 167 224 90 77 133 174 98 76 55 131 205 
2 14000 3 0.40585 140.585 0.647482 1.00567 139 196 90 49 133 139 71 68 74 142 188 
2 14000 4 1.19076 219.076 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 5 -0.282371 71.7629 0.537037 0.798417 108 107 58 50 81 101 57 44 75 119 101 
2 14000 6 -0.898358 10.1642 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 7 0.653863 165.386 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 8 -0.562407 43.7593 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 9 -0.260478 73.9522 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 10 1.53346 253.346 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 11 1.17661 217.661 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 12 -1.62346 0 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 13 0.969667 196.967 0.75 1.30889 104 171 78 26 146 119 59 60 86 146 180 
2 14000 14 0.542738 154.274 0.676471 1.20398 102 140 69 33 120 111 51 60 88 148 151 
2 14000 15 0.0999042 109.99 0 -999 0 0 0 0 0 0 0 0 0 0 0 
2 14000 16 -0.238857 76.1143 0 -999 0 56 0 0 0 11 11 0 0 0 30 
2 14000 17 0.0778317 107.783 0 -999 0 0 0 0 0 0 0 0 0 0 0 
